# Template No. 1: sn99ee (Ia-norm; +7) ; z= 0.528 +/- 0.005
#redshifted_wavelength[A] flux[arbitraty]
  4337.41211  0.240357816
  4343.28857  0.241637394
  4349.17188  0.242922321
  4355.06396  0.244213149
  4360.96387  0.245510578
  4366.87158  0.246815041
  4372.7876  0.248126656
  4378.71143  0.249444962
  4384.64355  0.250769258
  4390.5835  0.252098978
  4396.53125  0.253434062
  4402.48779  0.254775047
  4408.45166  0.256123006
  4414.42383  0.257479072
  4420.4043  0.258844346
  4426.39258  0.260219395
  4432.38916  0.261604011
  4438.39404  0.262997627
  4444.40674  0.264399439
  4450.42725  0.265808642
  4456.45654  0.267225295
  4462.49365  0.268649936
  4468.53955  0.270083904
  4474.59277  0.271528631
  4480.65479  0.272985518
  4486.72461  0.274455488
  4492.80273  0.275938749
  4498.88965  0.277434766
  4504.98438  0.278942853
  4511.08691  0.280462235
  4517.19824  0.281992555
  4523.31787  0.283534288
  4529.4458  0.285088271
  4535.58203  0.286655933
  4541.72607  0.288238645
  4547.87939  0.289837509
  4554.04004  0.291453123
  4560.20947  0.293085456
  4566.3877  0.29473424
  4572.57373  0.296399027
  4578.76807  0.298079669
  4584.97119  0.299776375
  4591.18262  0.30148986
  4597.40234  0.303221136
  4603.63037  0.304971308
  4609.86719  0.306741327
  4616.1123  0.308532029
  4622.36572  0.310343683
  4628.62793  0.312176526
  4634.89844  0.314030528
  4641.17725  0.315905869
  4647.46484  0.317802817
  4653.76074  0.319722027
  4660.06543  0.321664244
  4666.37793  0.323630512
  4672.7002  0.325621665
  4679.03027  0.327638447
  4685.36914  0.329681188
  4691.71631  0.331750035
  4698.07227  0.333845019
  4704.43701  0.335965991
  4710.81006  0.338112742
  4717.19189  0.340285122
  4723.58252  0.342483163
  4729.98145  0.344707102
  4736.38965  0.346957535
  4742.80566  0.349235505
  4749.23096  0.351541996
  4755.66504  0.353878081
  4762.10742  0.356244415
  4768.55859  0.358641058
  4775.01904  0.361067265
  4781.48779  0.363521844
  4787.96533  0.366003364
  4794.45166  0.368510962
  4800.94629  0.371044666
  4807.45068  0.373605937
  4813.96338  0.376197338
  4820.48486  0.378821969
  4827.01562  0.381482601
  4833.55469  0.384180635
  4840.10303  0.386915445
  4846.65967  0.38968426
  4853.22559  0.392483145
  4859.80029  0.395307958
  4866.38379  0.398156345
  4872.97656  0.401028812
  4879.57764  0.403929025
  4886.18848  0.406863332
  4892.80811  0.409838706
  4899.43652  0.412860721
  4906.07373  0.415931165
  4912.72021  0.419047207
  4919.37549  0.422201574
  4926.04004  0.425385147
  4932.71338  0.428589582
  4939.39551  0.431810826
  4946.08691  0.435051322
  4952.78809  0.438320011
  4959.49707  0.441629827
  4966.21631  0.444994211
  4972.94385  0.448422015
  4979.68115  0.451914132
  4986.42676  0.455462158
  4993.18213  0.459050685
  4999.94678  0.462661743
  5006.72021  0.466281384
  5013.50293  0.469905078
  5020.29443  0.473540694
  5027.0957  0.477207392
  5033.90576  0.480929792
  5040.72559  0.484730303
  5047.5542  0.488620758
  5054.39258  0.492596895
  5061.23975  0.496638417
  5068.09619  0.500714242
  5074.9624  0.50479275
  5081.8374  0.508853555
  5088.72168  0.51289624
  5095.61523  0.516943336
  5102.51855  0.521035612
  5109.43115  0.525219142
  5116.35303  0.52952981
  5123.28418  0.533977926
  5130.22461  0.538541198
  5137.1748  0.543166876
  5144.13428  0.547786713
  5151.10352  0.552338541
  5158.08105  0.556790233
  5165.06934  0.561156809
  5172.06641  0.565504134
  5179.07324  0.569935679
  5186.08936  0.574565113
  5193.11523  0.57948041
  5200.1499  0.584712148
  5207.19482  0.590216517
  5214.24951  0.595883369
  5221.31299  0.601570368
  5228.38672  0.607158482
  5235.46924  0.612616539
  5242.56201  0.618057609
  5249.66455  0.623768449
  5256.77637  0.630200803
  5263.89746  0.637920499
  5271.02881  0.647521615
  5278.16943  0.659523129
  5285.32031  0.674272835
  5292.47998  0.691880584
  5299.6499  0.712203026
  5306.82959  0.734882355
  5314.01855  0.759436011
  5321.21777  0.785374999
  5328.42627  0.812324226
  5335.64502  0.840111434
  5342.87305  0.868802786
  5350.11133  0.898669124
  5357.35938  0.93008852
  5364.61719  0.963402748
  5371.88477  0.998760641
  5379.16162  1.0359875
  5386.44922  1.07451344
  5393.74658  1.11338902
  5401.05322  1.15139246
  5408.37061  1.18721771
  5415.69727  1.21971262
  5423.03369  1.24811924
  5430.38086  1.27226734
  5437.73682  1.29267037
  5445.104  1.31049263
  5452.47998  1.32737398
  5459.86719  1.3451252
  5467.26318  1.36533964
  5474.67041  1.38897777
  5482.08643  1.4160074
  5489.51367  1.44516981
  5496.9502  1.47393489
  5504.39697  1.49867737
  5511.854  1.5150671
  5519.3208  1.51862824
  5526.79834  1.50538647
  5534.28516  1.47249687
  5541.78271  1.41874492
  5549.29004  1.34482622
  5556.80811  1.25334918
  5564.33594  1.14855123
  5571.87402  1.03577542
  5579.42236  0.920796394
  5586.98096  0.809115589
  5594.5498  0.705345273
  5602.12891  0.612785637
  5609.71826  0.533252418
  5617.31787  0.467160642
  5624.92773  0.413817495
  5632.54785  0.371841282
  5640.17871  0.33960247
  5647.81934  0.31559059
  5655.47021  0.298642486
  5663.13232  0.288009524
  5670.8042  0.283281922
  5678.48633  0.284227639
  5686.1792  0.290613949
  5693.88232  0.30207786
  5701.59619  0.318083525
  5709.31982  0.337974578
  5717.0542  0.36109218
  5724.79932  0.386912167
  5732.55518  0.415144503
  5740.3208  0.445758283
  5748.09717  0.478915811
  5755.88477  0.514837623
  5763.68213  0.553640664
  5771.49023  0.595206439
  5779.30908  0.639128447
  5787.13867  0.684763908
  5794.97852  0.731382668
  5802.8291  0.778373957
  5810.69043  0.825450063
  5818.56201  0.872781277
  5826.44482  0.921014965
  5834.33789  0.971158266
  5842.2417  1.02434635
  5850.15625  1.08154655
  5858.08154  1.14327157
  5866.01758  1.20937061
  5873.96436  1.27895272
  5881.92236  1.35045385
  5889.89014  1.42183256
  5897.86963  1.49084055
  5905.85938  1.55530417
  5913.86035  1.61335194
  5921.87207  1.66355062
  5929.89453  1.70493615
  5937.92773  1.73696446
  5945.97217  1.7594223
  5954.02734  1.7723434
  5962.09326  1.77597713
  5970.17041  1.77081227
  5978.25781  1.7576474
  5986.35693  1.73766255
  5994.46631  1.71244705
  6002.58789  1.68393409
  6010.71924  1.65422726
  6018.8623  1.62532926
  6027.01611  1.59882474
  6035.18066  1.57558882
  6043.35693  1.55560148
  6051.54395  1.5379343
  6059.74219  1.52093995
