,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
11,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,E,II-flash/2013fs_early/EFOSC2-NTT phase-band : -0.76B,1.1909254,0.5414348,0.13,1.4,-0.76,B,0.5942982,0.4057018,10.9084015,0.023869587
12,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,E,II/2008aw/Other phase-band : 1.0B,1.595968,0.50018954,0.136,2.0,1.0,B,0.56203866,0.43796137,10.483624,0.023880692
13,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB1,TDE H+He/2019qiz/BINOSPEC phase-band : 23.0g,0.5138022,0.7699115,0.114,2.0,23.0,g,0.10624498,0.893755,10.864539,0.023930702
14,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,E,SLSN-II/2008es/HET-LRS phase-band : -6.0B,1.5182734,0.50230384,0.146,2.0,-6.0,B,0.550614,0.449386,11.514742,0.023939172
15,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB2,IIn/2000eo/Other phase-band : 0.0B,0.5739644,0.6629221,0.136,1.2,0.0,B,0.22947511,0.77052486,10.218483,0.024043491
16,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB2,IIn/2000eo/Other phase-band : 4.0B,0.5241945,0.69398624,0.15,1.4,4.0,B,0.18008628,0.81991374,10.412112,0.024158033
17,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,E,II/2013ej/BC-Asi phase-band : -3.61B,1.1662382,0.44799778,0.1,1.4,-3.61,B,0.62059957,0.37940043,12.089469,0.024227394
18,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB3,TDE H/ASASSN-14ae/MODS1 phase-band : 19.19B,0.47266063,0.76351404,0.04,2.0,19.19,B,0.19821334,0.80178666,12.010295,0.024312338
19,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB3,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.3591979,0.64499354,0.0,0.2,0.0,B,0.40380067,0.59619933,12.365899,0.024584293
20,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB4,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.5374563,0.7863002,0.012,2.0,8.0,B,0.17571746,0.8242825,11.979948,0.024599483
21,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB2,II/2012aw/BC-Ekar phase-band : -7.74B,0.40106612,0.31480843,0.126,-1.8,-7.74,B,0.80767596,0.19232406,12.41151,0.024724126
22,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB2,II/2008aw/Other phase-band : 3.0B,1.0755752,0.536667,0.134,1.8,3.0,B,0.31673953,0.6832605,10.867893,0.02475602
23,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,E,II-flash/2014G_early/BC-Asi phase-band : -5.09B,1.4381475,0.3690543,0.116,1.4,-5.09,B,0.68533075,0.31466928,13.274684,0.025826233
24,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB5,SLSN-II/2013hx/EFOSC2-NTT phase-band : 0.02B,0.7486071,0.30013114,0.064,-0.2,0.02,B,0.7683729,0.2316271,13.559743,0.02592685
25,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB2,II-flash/2014G_early/BC-Asi phase-band : -6.87B,0.39119354,0.32524946,0.118,-2.0,-6.87,B,0.8079297,0.19207032,13.476781,0.026219418
26,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB2,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.5143668,0.33736676,0.074,-1.0,13.0,B,0.7393725,0.26062754,13.270621,0.026226524
27,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB1,Ic-BL/2002ap/FAST phase-band : 14.09B,0.0101489425,0.90308064,0.148,-2.0,14.09,B,0.04135583,0.95864415,11.448199,0.026439259
28,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB1,Ia 91bg-like/1999by/FAST phase-band : 9.14B,0.013749362,0.89857054,0.148,-2.0,9.14,B,0.059390437,0.9406096,11.474954,0.026501048
29,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB1,Ia 91bg-like/1999by/FAST phase-band : 43.17B,0.012934159,0.8994137,0.148,-2.0,43.17,B,0.054837722,0.9451623,11.485648,0.026525747
30,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB3,SLSN-I/2017egm/KAST phase-band : -18.39B,0.2214642,0.47615188,0.024,-2.0,-18.39,B,0.7314281,0.2685719,13.880139,0.026539464
31,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB3,Ia-CSM/2016iks/EFOSC2-NTT phase-band : u-,0.42726114,0.537518,0.01,-0.4,u,-,0.55103004,0.44896996,13.967155,0.026705842
32,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB3,Ia 91T-like/1991T/Other phase-band : -13.0B,0.56358635,0.43802744,0.016,-0.4,-13.0,B,0.644739,0.35526103,14.0815,0.026976053
33,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB3,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,0.43793938,0.36614296,0.058,-1.2,-28.66,B,0.7664988,0.23350121,14.134313,0.027025456
34,T2m3ws-20211026.115233-0056.p12_SN_binned.txt,SB1,IIb/1996cb/FAST phase-band : 29.5B,0.0007426062,0.91136557,0.142,-2.0,29.5,B,0.0033290216,0.99667096,11.918542,0.027398946
