,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ic/2019bkc/Goodman phase-band : 0.37g,0.19832613,0.7577964,0.132,-2.0,0.37,g,0.59303063,0.40696937,3.3659613,0.007827817
1,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,E,TDE H+He/2019qiz/BINOSPEC phase-band : 23.0g,0.22167905,0.7856048,0.058,-0.8,23.0,g,0.39510408,0.60489595,3.545283,0.008225715
2,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 11.0B,0.39860463,0.77161616,0.15,-0.2,11.0,B,0.41920757,0.5807924,3.688985,0.008289854
3,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 7.0B,0.23024558,0.78677005,0.142,-1.6,7.0,B,0.5351705,0.46482947,3.6740687,0.0083123725
4,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 9.0B,0.28925493,0.78466856,0.142,-1.0,9.0,B,0.4769419,0.52305806,3.680991,0.008328034
5,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,E,IIb/2011fu/AFOSC phase-band : -9.0B,0.16582207,0.7505841,0.056,-2.0,-9.0,B,0.5492873,0.45071268,3.6605833,0.008376621
6,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ic-BL/2003jd/FAST phase-band : -0.81B,0.41672358,0.8064349,0.144,0.2,-0.81,B,0.34419376,0.65580624,3.6049929,0.008482336
7,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,Sb,Ic/2007gr/Other phase-band : 7.0B,0.15509103,0.71685505,0.074,-2.0,7.0,B,0.5377343,0.46226567,3.9321134,0.008492685
8,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 4.0B,0.17678495,0.7888536,0.134,-2.0,4.0,B,0.56514686,0.4348531,3.6173959,0.00851152
9,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 0.0B,0.17268108,0.80389726,0.136,-2.0,0.0,B,0.55262077,0.44737923,3.630544,0.008542457
10,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 3.0B,0.20066282,0.7821072,0.15,-2.0,3.0,B,0.5888533,0.41114673,3.8409097,0.008650698
11,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,IIb/1993J/KAST phase-band : -18.0B,0.16478574,0.84578973,0.148,-2.0,-18.0,B,0.5254122,0.47458777,3.7067153,0.008721683
12,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,E,II/2014G/BC-Asi phase-band : 16.94B,0.15739857,0.761929,0.056,-2.0,16.94,B,0.52283794,0.4771621,4.0663924,0.008726165
13,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ic-BL/2006aj/SCORPIO phase-band : 3.0B,0.3808741,0.82383597,0.15,0.0,3.0,B,0.35957617,0.64042383,3.7325673,0.008782512
14,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,Sa,Ic/2019bkc/RSS phase-band : 7.05g,0.13739227,0.72191936,0.054,-2.0,7.05,g,0.480349,0.519651,4.1234136,0.008944497
15,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,SLSN-IIn/PTF10fel/DEIMOS phase-band : 68.0R,0.25390142,0.82603323,0.058,0.4,68.0,R,0.20516568,0.7948343,3.9085832,0.008985248
16,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,SLSN-Ib/2010md/RC-Spec phase-band : 80.0B,0.7631056,0.7772021,0.142,2.0,80.0,B,0.2189158,0.7810842,4.3115535,0.009076955
17,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,Sb,Ic-pec/2005ek/FAST phase-band : 1.0B,0.31691003,0.7675392,0.142,-0.6,1.0,B,0.42935008,0.5706499,3.9671223,0.009078083
18,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ic-BL/2006aj/SCORPIO phase-band : 2.0B,0.33010104,0.8371882,0.15,-0.2,2.0,B,0.36467254,0.63532746,3.881327,0.009132533
19,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,E,Ib/2005bf/WFCCD phase-band : 29.0B,0.6027817,0.7763661,0.044,2.0,29.0,B,0.16406082,0.83593917,4.0282354,0.009175935
20,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.10713709,0.7845864,0.062,-2.0,37.34,B,0.461569,0.538431,4.149441,0.009200534
21,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ia 91T-like/2013U/AFOSC phase-band : u-,0.083137915,0.85838753,0.062,-2.0,u,-,0.33919558,0.6608044,4.386818,0.009353557
22,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ibn/2006jc/ALFOSC phase-band : 10.0B,0.65043557,0.7619826,0.14,1.4,10.0,B,0.27238116,0.7276188,4.354993,0.009406032
23,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,Ia 91bg-like/1999by/FAST phase-band : -4.0B,0.16348512,0.84699714,0.092,-1.2,-4.0,B,0.3527396,0.6472604,4.019556,0.009435578
24,T2m3ws-20210914.183939-0190.p12_SN_binned.txt,S0,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.113867484,0.8578006,0.128,-2.0,-10.67,B,0.4602499,0.5397501,4.11442,0.009546218
