,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
15,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,Ia-norm/1994D/KAST phase-band : -10.8B,0.2268302,0.84972954,0.072,0.2,-10.8,B,0.25267226,0.74732774,4.9915175,0.01104318
16,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,SLSN-IIn/PTF10fel/DEIMOS phase-band : 68.0R,0.55294037,0.7837479,0.062,2.0,68.0,R,0.15294799,0.847052,4.83761,0.011070046
17,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,SLSN-I/LSQ14mo/EFOSC2-NTT phase-band : 27.23r,0.36395505,0.8280747,0.062,1.2,27.23,r,0.1772473,0.8227527,4.8025546,0.011142818
18,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,E,Ia-CSM/2017ifu/EFOSC2-NTT phase-band : u-,0.31472272,0.7705682,0.062,-0.4,u,-,0.39111522,0.60888475,5.2898855,0.011160095
19,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,SLSN-I/Gaia16apd/MMT-Blue phase-band : 31.84B,0.29288274,0.8088781,0.088,-0.2,31.84,B,0.3077626,0.6922374,4.820064,0.0111834435
20,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-I/PTF09cnd/LRIS phase-band : 302.0r,0.35723722,0.7613433,0.064,0.4,302.0,r,0.29460093,0.70539904,5.5244975,0.011228654
21,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II/2012aw/BC-Ekar phase-band : -7.74B,0.122902475,0.810916,0.07,-2.0,-7.74,B,0.4672206,0.5327794,5.348492,0.011236329
22,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,Ibn/2011hw/AFOSC phase-band : -18.68B,0.117469735,0.7467458,0.028,-2.0,-18.68,B,0.4339111,0.5660889,5.201766,0.0112836575
23,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,SB6,Ic-pec/2005ek/FAST phase-band : 4.0B,0.17595124,0.65536624,0.112,-2.0,4.0,B,0.53126967,0.46873036,4.8252316,0.011353486
24,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,SLSN-I/2011ke/NICS phase-band : 23.06V,0.20586106,0.7628237,0.07,-1.2,23.06,V,0.39398086,0.60601914,5.3615756,0.011359271
25,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 7.0B,0.52394754,0.79218596,0.126,0.8,7.0,B,0.31728184,0.68271816,4.982906,0.011454956
26,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II/2012aw/BC-Ekar phase-band : 6.26B,0.29719245,0.7901622,0.054,0.2,6.26,B,0.2803599,0.71964014,5.426637,0.011472805
27,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 9.0B,0.7635511,0.79400885,0.136,1.8,9.0,B,0.25078502,0.749215,5.0526905,0.011509545
28,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 11.0B,0.8167932,0.78246856,0.126,2.0,11.0,B,0.23834908,0.7616509,5.010788,0.011519053
29,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-I/2017egm/SPRAT phase-band : -5.69B,0.14068194,0.79848665,0.112,-2.0,-5.69,B,0.531923,0.46807703,4.922037,0.0115812635
30,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,II/2013ej/BC-Asi phase-band : 4.39B,0.19851758,0.69991875,0.048,-1.6,4.39,B,0.48470488,0.5152951,5.519567,0.011620141
31,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,IIb/1993J/KAST phase-band : -18.0B,0.19530317,0.80288196,0.15,-2.0,-18.0,B,0.5700558,0.42994425,4.960713,0.011644866
32,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,Ibn/2011hw/AFOSC phase-band : -14.42B,0.09996109,0.76316214,0.03,-2.0,-14.42,B,0.41146246,0.5885375,5.431511,0.011705842
33,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-I/iPTF13ehe/DBSP phase-band : -4.0g,0.23966475,0.8416859,0.074,-0.2,-4.0,g,0.27359018,0.7264098,5.5857344,0.011710135
34,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.14390129,0.8000713,0.112,-2.0,-10.67,B,0.5299168,0.47008318,4.991865,0.011745565
35,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,II/2008aw/Other phase-band : 3.0B,0.27981776,0.7548998,0.134,-1.0,3.0,B,0.47550938,0.52449065,5.169326,0.01177523
36,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,Ic-BL/2003dh/FOCAS phase-band : 40.0B,0.3965297,0.7875143,0.076,0.8,40.0,B,0.24714142,0.7528586,5.344837,0.011798757
37,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sc,Ic/2013ek/EFOSC2-NTT phase-band : u-,0.11939315,0.6796074,0.112,-2.0,u,-,0.41032892,0.5896711,5.2750006,0.011800896
38,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.07748338,0.8192761,0.04,-2.0,-1.06,V,0.3315958,0.66840416,5.4450703,0.011862898
39,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sc,Ib/2007C/FAST phase-band : 1.55B,0.12050094,0.6887657,0.114,-2.0,1.55,B,0.40766788,0.5923321,5.136563,0.011890192
40,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,Ic/2019bkc/Goodman phase-band : 0.37g,0.7211404,0.81625825,0.14,2.0,0.37,g,0.21118017,0.78881985,5.1508045,0.011895622
41,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,SLSN-Ib/2010md/RC-Spec phase-band : 80.0B,0.49637583,0.7819357,0.048,1.6,80.0,B,0.1867613,0.8132387,5.1924915,0.011964266
42,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,E,Ib/2008D/MMT-Blue phase-band : -11.57B,0.844288,0.6207318,0.076,1.4,-11.57,B,0.36962214,0.6303778,6.1794057,0.011998846
43,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,Ib/2008D/MMT-Blue phase-band : -10.57B,0.4093596,0.6919235,0.024,0.6,-10.57,B,0.28393808,0.71606195,5.684811,0.012018628
44,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,II/2013ej/BC-Asi phase-band : -3.61B,0.09979225,0.78727156,0.046,-2.0,-3.61,B,0.3999247,0.6000753,5.7094975,0.012045353
45,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,SLSN-IIn/PTF10fel/LRIS phase-band : 2.0R,0.16919525,0.72991264,0.03,-1.2,2.0,R,0.37189338,0.62810665,5.78524,0.0120525835
46,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sc,TDE H/2018hyz/EFOSC2-NTT phase-band : 383.31B,0.108135775,0.70025057,0.114,-2.0,383.31,B,0.3635958,0.63640416,5.2326946,0.0120569
47,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,Ib/2008D/MMT-Blue phase-band : -12.57B,0.3622588,0.61396366,0.046,-0.4,-12.57,B,0.46160898,0.538391,6.303492,0.012168904
48,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,IIb/2011fu/AFOSC phase-band : -9.0B,0.2682175,0.74319816,0.04,-0.2,-9.0,B,0.30319467,0.69680536,5.2443037,0.012196055
49,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,Ia 91bg-like/1999by/FAST phase-band : -4.0B,0.5688307,0.8374196,0.092,2.0,-4.0,B,0.17128633,0.82871366,5.230047,0.012277106
50,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-I/PTF10aagc/DBSP phase-band : u-,0.5007428,0.8484623,0.082,2.0,u,-,0.15888213,0.84111786,5.9160166,0.012376604
51,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,Ia-norm/1994D/Other phase-band : -11.8B,0.4875706,0.845705,0.112,1.8,-11.8,B,0.19753446,0.80246556,5.688121,0.01239242
52,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,II/2008aw/Other phase-band : 1.0B,0.18030469,0.8018225,0.136,-2.0,1.0,B,0.5496287,0.45037133,5.447663,0.012409255
53,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 0.0B,0.44234872,0.80880225,0.138,0.6,0.0,B,0.3228614,0.6771386,5.289892,0.012417587
54,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sa,SLSN-I/PTF10bfz/ISIS phase-band : -2.0B,0.109101765,0.7608059,0.028,-2.0,-2.0,B,0.3921877,0.6078123,5.995097,0.012489786
55,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sc,SLSN-II/CSS121015/EFOSC2-NTT phase-band : 396.11B,0.09598205,0.7288942,0.092,-1.2,396.11,B,0.21121569,0.7887843,5.38935,0.012504292
56,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,SB5,Ic-pec/2005ek/FAST phase-band : 1.0B,0.2338632,0.5962247,0.122,-2.0,1.0,B,0.62786543,0.3721346,5.4642363,0.0127371475
57,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,TDE H/2018hyz/EFOSC2-NTT phase-band : 212.98B,0.58007145,0.83232355,0.092,2.0,212.98,B,0.1768654,0.8231346,5.4199953,0.01275293
58,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,SLSN-IIn/PTF10jwd/LRIS phase-band : u-,0.3090186,0.82619154,0.034,1.4,u,-,0.13875274,0.86124724,5.56478,0.012971516
59,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 4.0B,0.6907405,0.8229281,0.15,2.0,4.0,B,0.21770792,0.78229207,5.5966253,0.01298521
60,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,Sb,Ib/2008D/MMT-Blue phase-band : -9.57B,0.5554958,0.64103,0.0,1.2,-9.57,B,0.25845098,0.741549,6.5044007,0.013438845
61,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-I/2012il/ALFOSC phase-band : -22.0g,0.13675347,0.8146615,0.006,-1.0,-22.0,g,0.26296532,0.7370347,5.7539597,0.013443831
62,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II-flash/2014G_early/BC-Asi phase-band : -5.09B,0.08151112,0.8197144,0.0,-2.0,-5.09,B,0.31273988,0.68726015,5.938802,0.013621105
63,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,E,SLSN-I/PTF10aagc/LRIS phase-band : u-,0.21883403,0.6169615,0.014,-1.6,u,-,0.58420205,0.41579795,6.9197626,0.013648448
64,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,E,II/iPTF14flu/ALFOSC phase-band : u-,0.18133745,0.5945238,0.002,-2.0,u,-,0.6283777,0.37162232,7.1278334,0.013976144
65,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,Ibn/PTF11rfh/DBSP phase-band : 5.11r,0.09704082,0.7918802,0.002,-1.2,5.11,r,0.27716437,0.7228356,7.359085,0.014017304
66,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II-flash/2014G_early/BC-Asi phase-band : -6.87B,0.06019303,0.85033303,0.002,-2.0,-6.87,B,0.25477684,0.74522316,6.1378846,0.014045502
67,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,II-flash/2013fs_early/ISIS phase-band : 3.19B,0.08436318,0.79012156,0.0,-2.0,3.19,B,0.34980267,0.6501973,6.820119,0.014062101
68,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,E,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.13219053,0.7025786,0.0,-2.0,6.31,B,0.524877,0.475123,6.7774,0.014119583
69,T2m3ws-20210914.175245-0188.p12_SN_binned.txt,S0,SLSN-II/2013hx/EFOSC2-NTT phase-band : 0.02B,0.07714549,0.80571854,0.002,-2.0,0.02,B,0.33134857,0.66865146,6.6918774,0.014177707
