,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,SB3,Ia-norm/2007sr/BC-duPont phase-band : 20.0B,0.84819347,0.124562405,0.056,0.6,20.0,B,0.8468437,0.15315628,7.5781145,0.016474161
1,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia-norm/2009Y/WFCCD phase-band : 12.36B,0.40502584,0.06578912,0.07,-2.0,12.36,B,0.97619784,0.023802174,9.296767,0.018743483
2,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,SB2,Ic-BL/2002ap/FOSC phase-band : -5.31B,1.0075003,0.06072889,0.124,-0.8,-5.31,B,0.952797,0.047203008,8.457635,0.019900318
3,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,Ic/2019bkc/RSS phase-band : 7.05g,2.7846906,0.0019914908,0.076,2.0,7.05,g,0.9971123,0.0028876995,9.66731,0.020481588
4,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,SB1,Ic-BL/PTF10vgv/HET-LRS phase-band : 2.0R,1.3532143,0.17362928,0.036,2.0,2.0,R,0.6356697,0.36433032,10.06926,0.02170099
5,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia-CSM/2005gj/DEIMOS phase-band : 76.05g,2.0152676,0.069675565,0.026,1.6,76.05,g,0.90467703,0.09532297,11.403753,0.023037884
6,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 7.0B,2.306217,0.028658979,0.084,2.0,7.0,B,0.95313674,0.04686324,12.393079,0.023295261
7,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,0.6560131,0.014701377,0.146,-0.2,-5.0,B,0.9910122,0.008987755,12.114646,0.023569351
8,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,Sc,Ca-Ia/2016hnk/EFOSC2-NTT phase-band : 60.16B,1.1193923,0.27588287,0.038,1.6,60.16,B,0.5187475,0.48125246,12.428658,0.023673633
9,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : -5.6B,0.8202282,0.0070722536,0.15,-0.8,-5.6,B,0.9966233,0.003376739,12.183186,0.023702696
10,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.4788889,0.07305662,0.082,-2.0,37.34,B,0.97694635,0.023053665,10.911879,0.023721475
11,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,SLSN-IIn/PTF10fel/HET-LRS phase-band : 12.0R,0.58225775,0.20595668,0.04,-1.4,12.0,R,0.8988206,0.10117941,12.169298,0.023721829
12,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ic-BL/2002ap/FAST phase-band : 0.11B,1.1315166,0.010193033,0.08,0.4,0.11,B,0.9905016,0.009498447,12.351794,0.02375345
13,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,0.20685935,0.22013049,0.044,-2.0,15.45,B,0.9118853,0.08811466,11.011303,0.02383399
14,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,Sc,IIb/1996cb/FAST phase-band : 0.42B,2.3040733,0.08187391,0.15,1.8,0.42,B,0.8610983,0.1389017,10.472207,0.023909148
15,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 2.0B,1.0409476,0.020427577,0.112,0.4,2.0,B,0.9832523,0.016747702,12.34036,0.024008483
16,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 53.18B,1.776991,0.0058729365,0.076,1.2,53.18,B,0.99292964,0.0070703384,12.893954,0.024055883
17,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS1-UT2 phase-band : 19.01B,1.8710399,0.1397222,0.076,2.0,19.01,B,0.6683228,0.3316772,12.744186,0.02409109
18,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia 91bg-like/1999by/FAST phase-band : 3.0B,0.6441604,0.0069559836,0.04,-0.6,3.0,B,0.995022,0.0049779876,13.192648,0.024206694
19,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 40.16B,1.2845933,0.018908229,0.038,0.8,40.16,B,0.9782398,0.02176025,12.787511,0.02421877
20,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ic/2014L/BFOSC phase-band : -9.0B,1.4385813,0.0021945462,0.012,0.6,-9.0,B,0.9977828,0.0022171938,12.134883,0.024221323
21,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.16097389,0.31287873,0.076,-2.0,13.0,V,0.8673677,0.13263232,11.621361,0.024414625
22,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : -1.0B,0.8269797,0.010324346,0.134,0.0,-1.0,B,0.9930502,0.0069497856,12.804165,0.02443543
23,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,Sc,Ic-BL/2003jd/FAST phase-band : -0.81B,1.0660863,0.01769296,0.15,-0.8,-0.81,B,0.98911333,0.010886668,10.476073,0.02453413
24,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,Sc,ILRT/PTF10fqs/LRIS phase-band : 18.0g,1.7824968,0.25221485,0.118,2.0,18.0,g,0.56937265,0.43062738,11.66213,0.024813043
25,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,E,II/2014G/BC-Asi phase-band : 16.94B,1.4923074,0.002578563,0.108,0.4,16.94,B,0.99806327,0.0019367601,12.164101,0.024875462
26,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 4.0B,0.59263057,0.1088052,0.146,-2.0,4.0,B,0.9698541,0.030145869,10.702534,0.024889614
27,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ic/1994I/MMT-Blue phase-band : 4.5B,0.5463453,0.00461833,0.04,-1.4,4.5,B,0.9976567,0.0023433026,13.579618,0.02491673
28,T2m3ws-20211009.165150-0126.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : 3.0V,0.2990628,0.04592235,0.092,-2.0,3.0,V,0.9844697,0.015530316,11.75974,0.025020724
