,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
11,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia-pec/2000cx/KAST phase-band : 5.0B,0.44663018,0.0021474336,0.098,-0.4,5.0,B,0.9986918,0.0013082204,9.589764,0.018093893
12,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia-pec/2000cx/KAST phase-band : 4.0B,0.32847387,0.0056631267,0.098,-1.0,4.0,B,0.9972354,0.0027645705,9.640828,0.018190242
13,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia-norm/2009ig/Other phase-band : -13.8B,0.9611104,0.0037705312,0.122,1.2,-13.8,B,0.9959944,0.004005637,9.383334,0.018220067
14,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.48729074,0.024648603,0.074,-1.8,10.22,B,0.9904616,0.009538421,9.515374,0.018263673
15,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia-norm/2011fe/KAST phase-band : -16.69B,1.2539014,0.0034179378,0.098,1.2,-16.69,B,0.9963105,0.0036895236,9.518714,0.01830522
16,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,1.5608977,0.009704778,0.14,1.6,4.24,V,0.9892428,0.010757224,9.376822,0.018422049
17,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,Sa,Ic-BL/2006aj/FORS2 phase-band : 3.04B,2.09606,0.010709032,0.0,2.0,3.04,B,0.97976357,0.020236434,8.685423,0.018519025
18,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.7906988,0.009565443,0.108,-0.4,-10.66,B,0.9945002,0.0054997946,9.530504,0.018614266
19,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.25133216,0.048151456,0.116,-2.0,-6.0,B,0.9851982,0.0148018,9.435294,0.019255701
20,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia 91T-like/1991T/Other phase-band : -7.0B,0.35730442,0.008208578,0.106,-1.6,-7.0,B,0.99701595,0.0029840448,9.80157,0.019256523
21,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : -1.0B,1.6487745,0.0026938564,0.12,2.0,-1.0,B,0.996253,0.003746966,10.270324,0.0194146
22,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia 91T-like/2013U/AFOSC phase-band : u-,0.8383338,0.0046113967,0.104,-1.0,u,-,0.9980733,0.0019267306,9.5696335,0.01965017
23,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.7823283,0.018108454,0.15,-0.8,-1.06,V,0.9919367,0.008063327,9.592211,0.01973706
24,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.437016,0.008691832,0.12,-1.8,-10.0,B,0.99717474,0.0028252774,10.066849,0.019777698
25,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 11.01B,2.2180305,0.015171602,0.0,2.0,11.01,B,0.9645587,0.035441294,9.109177,0.019802557
26,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,IIb/1993J/BC-Ekar phase-band : -16.15B,0.8380477,0.0065619755,0.144,0.2,-16.15,B,0.995613,0.0043870173,9.887756,0.019815143
27,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.1680851,0.4253436,0.15,-2.0,9.91,B,0.8406373,0.15936264,9.243381,0.01983558
28,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,S0,Ibn/2005la/DEIMOS phase-band : -1.35B,1.0004718,0.0048997193,0.032,0.0,-1.35,B,0.99614036,0.0038596313,9.785674,0.019970763
29,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,II/2014cn/DBSP phase-band : 10.31B,0.41249174,0.0009790977,0.15,-1.0,10.31,B,0.9995844,0.0004156308,9.990321,0.020060886
30,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,S0,Ia-norm/2017erp/KAST phase-band : 4.36B,0.6507066,0.008907462,0.082,-2.0,4.36,B,0.99722826,0.0027717643,9.393634,0.020071868
31,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,S0,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,1.107243,0.027003398,0.0,1.2,-5.74,B,0.9644112,0.035588823,9.647012,0.020097941
32,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,S0,II/2013ej/HET-LRS phase-band : -2.61B,0.94571793,0.004906771,0.0,0.8,-2.61,B,0.9943894,0.0056106085,9.851663,0.020567147
33,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,1.0304886,0.017739244,0.04,-0.2,6.0,B,0.9877304,0.012269613,10.784038,0.020619575
34,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,Ia-norm/2012fr/KAST phase-band : -5.65B,0.2393206,0.12516816,0.114,-2.0,-5.65,B,0.9583932,0.041606788,10.69334,0.020763768
35,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,SB2,Ia-norm/2013dy/DEIMOS phase-band : -15.38B,1.408247,0.0049715783,0.0,1.0,-15.38,B,0.99147266,0.008527318,9.406493,0.020810826
36,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,SLSN-II/2008es/HET-LRS phase-band : -6.0B,0.7790535,0.01810711,0.148,-1.4,-6.0,B,0.99402684,0.0059731356,10.0335245,0.020816442
37,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.47166112,0.0022652782,0.15,-1.4,0.0,B,0.9991937,0.0008062534,9.706917,0.020875089
38,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,SB2,IIb/2013df/DEIMOS phase-band : -14.0B,0.68968356,0.0036654877,0.0,-0.4,-14.0,B,0.99639887,0.0036011047,9.487675,0.020990431
39,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,S0,Ia-rapid/2002bj/LRIS phase-band : 6.31B,1.0506997,0.003606843,0.038,0.0,6.31,B,0.99728537,0.002714658,10.393283,0.020996531
40,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.4345054,0.0075734905,0.116,-1.8,-2.79,B,0.9975239,0.0024760994,10.71296,0.021047072
41,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,SLSN-IIn/PTF10fel/HET-LRS phase-band : 12.0R,1.3952072,0.07699084,0.034,0.6,12.0,R,0.9287842,0.07121582,10.766213,0.021110222
42,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.38806814,0.0099794045,0.12,-2.0,-3.81,B,0.99700296,0.0029970475,10.887449,0.021431986
43,T2m3ws-20211027.130833-0058.p12_SN_binned.txt,SB1,II-flash/iPTF14flu_early/DEIMOS phase-band : u-,0.51658696,0.11946717,0.02,-1.0,u,-,0.9080043,0.09199572,9.887096,0.021922609
