,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -5.5B,0.46586877,0.018589964,0.04,-1.4,-5.5,B,0.9922034,0.0077965795,10.521093,0.019592354
1,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 5.25B,0.6042005,0.3341621,0.04,0.6,5.25,B,0.7197855,0.28021452,10.55396,0.019653557
2,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2009ig/KAST phase-band : -7.78B,0.34081292,0.023733208,0.054,-2.0,-7.78,B,0.99217355,0.007826418,10.566364,0.019676656
3,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,Sc,Ia-norm/2009Y/Other phase-band : -5.64B,0.86094004,0.26974443,0.07,0.6,-5.64,B,0.7088372,0.29116282,9.965614,0.019733889
4,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2012ht/KAST phase-band : 2.3B,0.62639856,0.36904392,0.042,1.2,2.3,B,0.6471144,0.35288557,10.630502,0.019796094
5,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,SB2,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.43995905,0.4049457,0.04,0.4,6.24,B,0.5495576,0.45044237,9.19269,0.019854622
6,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -10.76B,0.55038565,0.027429,0.044,-1.0,-10.76,B,0.9866668,0.013333189,10.695482,0.019917099
7,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -13.49B,1.4932249,0.20467915,0.046,2.0,-13.49,B,0.7452459,0.25475413,10.685009,0.020009382
8,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : -5.65B,0.24707335,0.23410077,0.05,-2.0,-5.65,B,0.91295236,0.08704762,10.836655,0.02017999
9,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -2.77B,0.33036432,0.05730999,0.044,-2.0,-2.77,B,0.9807438,0.019256163,10.863875,0.020230679
10,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.8772519,0.41664097,0.052,0.6,8.0,B,0.6603038,0.33969626,10.041178,0.020326272
11,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2011fe/STIS phase-band : 2.81B,0.021011997,0.3275775,0.036,-1.2,2.81,B,0.822778,0.17722201,11.100108,0.020367172
12,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -4.75B,0.34113327,0.05100218,0.044,-2.0,-4.75,B,0.9829467,0.017053286,10.959395,0.020408558
13,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.24414311,0.22148912,0.056,-2.0,-6.0,B,0.9207696,0.07923043,10.452137,0.02041433
14,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.81891394,0.34854442,0.036,0.2,10.22,B,0.73632675,0.26367325,10.908419,0.02042775
15,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,E,Ia 91T-like/1991T/Other phase-band : -12.0B,2.363798,0.18172252,0.138,2.0,-12.0,B,0.81249934,0.18750069,10.677114,0.020454241
16,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,Sc,Ia-norm/2017erp/KAST phase-band : -4.69B,0.42363915,0.114614494,0.042,-1.2,-4.69,B,0.9250728,0.074927226,11.22095,0.020588899
17,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,Sa,Ia-norm/2011fe/KAST phase-band : -16.69B,1.4830157,0.249586,0.054,2.0,-16.69,B,0.68366283,0.31633714,11.036146,0.02062831
18,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,SB2,Ia 91T-like/1991T/Other phase-band : -13.0B,0.76173615,0.0072734277,0.144,-1.2,-13.0,B,0.99541026,0.004589711,10.401719,0.020679362
19,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,E,Ia 99aa-like/1999aa/KAST phase-band : -11.0B,0.45545802,0.028346961,0.146,-1.2,-11.0,B,0.98979944,0.010200538,10.835063,0.020717138
20,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,SB2,Ia 91T-like/1991T/Other phase-band : -7.0B,0.32543525,0.071124196,0.138,-2.0,-7.0,B,0.9660377,0.033962324,10.352465,0.020788081
21,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,S0,Ib/2005bf/WFCCD phase-band : -23.0B,1.3710912,0.26951584,0.016,1.2,-23.0,B,0.72388804,0.27611196,10.762793,0.020817779
22,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : 6.62B,0.4808529,0.0056811394,0.142,-1.0,6.62,B,0.99675477,0.0032452187,10.350242,0.020825436
23,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,SB1,IIb/2008aq/KAST phase-band : -5.28B,0.9355527,0.58077776,0.012,2.0,-5.28,B,0.25676584,0.74323416,9.454859,0.02082568
24,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,Sa,Ia-norm/2015N/LRIS phase-band : -2.0B,1.7872549,0.1142498,0.048,2.0,-2.0,B,0.83050805,0.16949196,11.359276,0.020842707
25,T2m3ws-20220913.153839-0158.p12_SN_binned.txt,Sc,Ib/2005bf/WFCCD phase-band : -31.0B,0.90671974,0.2891674,0.02,0.4,-31.0,B,0.6936153,0.30638468,10.74091,0.020856135
