,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2017erp/KAST phase-band : -10.69B,0.7702792,0.23289989,0.028,1.0,-10.69,B,0.7377893,0.26221073,9.3180685,0.017097373
1,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,SB1,Ia-norm/2012cg/KAST phase-band : -13.49B,0.55650043,0.03638443,0.024,-0.8,-13.49,B,0.96992767,0.030072335,9.327355,0.017209142
2,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2017erp/KAST phase-band : -4.69B,0.40337884,0.13985036,0.02,-1.0,-4.69,B,0.91247714,0.08752287,9.921998,0.018205501
3,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,SB3,Ia-norm/2009Y/Other phase-band : -5.64B,0.45389017,0.33623922,0.042,-0.6,-5.64,B,0.7172801,0.28271994,9.711401,0.018857088
4,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2011fe/SNIFS phase-band : -14.61B,0.7960486,0.26155275,0.022,0.8,-14.61,B,0.7215895,0.27841046,10.282142,0.018866315
5,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2011fe/STIS phase-band : -13.69B,0.06781824,0.22309802,0.02,0.2,-13.69,B,0.79312927,0.20687072,10.520338,0.019303372
6,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2009ig/KAST phase-band : -7.78B,0.26956132,0.12557651,0.032,-2.0,-7.78,B,0.94770753,0.05229244,10.705866,0.0196799
7,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,Sa,Ia-norm/2011fe/KAST phase-band : -16.69B,1.1850317,0.2934307,0.032,2.0,-16.69,B,0.5891964,0.4108036,11.082379,0.02040954
8,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,Sc,Ia-norm/2009ig/Other phase-band : -13.8B,0.7137686,0.35278326,0.048,1.8,-13.8,B,0.4619844,0.5380156,11.036806,0.02043853
9,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,SB6,Ia-norm/2017erp/RSS phase-band : -16.99B,1.2506491,0.28625873,0.048,1.6,-16.99,B,0.58505356,0.41494644,11.866159,0.022346815
10,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -10.76B,0.38529494,0.09690789,0.018,-1.4,-10.76,B,0.94989157,0.050108403,12.275335,0.022523552
11,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,SB6,Ia-norm/2012fr/RSS phase-band : -14.19B,0.89140046,0.36686677,0.052,1.2,-14.19,B,0.52834123,0.47165877,12.831235,0.024164284
12,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -5.5B,0.3087957,0.06903214,0.016,-2.0,-5.5,B,0.97177804,0.028221967,13.174865,0.024174064
13,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,SB1,Ib/2005bf/WFCCD phase-band : -31.0B,0.40253818,0.2822419,0.004,-1.4,-31.0,B,0.7950462,0.20495376,12.896225,0.024752831
14,T2m3ws-20220912.124224-0060.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : -5.65B,0.19121623,0.305485,0.026,-2.0,-5.65,B,0.8550212,0.14497879,13.603994,0.024961459
