,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,II-flash/iPTF15crj_early/GMOS phase-band : u-,0.6768179,0.496497,0.008,0.8,u,-,0.46816808,0.5318319,11.783166,0.022659935
1,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.122093216,0.59096795,0.036,-2.0,-6.0,B,0.632648,0.36735204,12.397108,0.023886528
2,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ic/2004gt/LRIS phase-band : 57.59B,0.87075293,0.6119461,0.008,2.0,57.59,B,0.26915827,0.73084176,12.369278,0.023925103
3,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sa,II/2013fs/ALFOSC phase-band : 6.24B,1.4827476,0.34616825,0.084,2.0,6.24,B,0.57988495,0.42011505,12.507741,0.024053346
4,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.09274669,0.6992248,0.008,-1.4,9.91,B,0.37630862,0.6236914,12.495399,0.024075914
5,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,E,Ic-pec/2005ek/KAST phase-band : -0.53B,1.5108373,0.27846584,0.014,2.0,-0.53,B,0.6489808,0.3510192,13.137959,0.024106346
6,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,II/1999br/BC-duPont phase-band : 5.0B,1.2686434,0.3278781,0.008,1.4,5.0,B,0.57906497,0.420935,12.618426,0.02412701
7,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sa,super_chandra/2009dc/ALFOSC phase-band : 10.0B,1.0482867,0.43061838,0.012,1.2,10.0,B,0.54702425,0.45297578,13.199988,0.024220161
8,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.23781322,0.46003574,0.084,-2.0,-3.81,B,0.75086373,0.24913627,12.620205,0.024269626
9,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,0.7414127,0.62240475,0.146,1.8,-28.66,B,0.32242796,0.6775721,12.650423,0.024327736
10,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : 10.32B,0.4712282,0.6009856,0.138,1.0,10.32,B,0.39738634,0.6026137,12.665727,0.024357166
11,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.3320795,0.60409385,0.14,0.4,-3.65,B,0.44396287,0.5560371,12.670301,0.024365965
12,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.26514044,0.45978388,0.084,-1.8,-2.79,B,0.7359307,0.26406935,12.675663,0.024376275
13,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,1.0937136,0.5992523,0.028,2.0,-6.87,B,0.2809,0.7191,12.532174,0.024381662
14,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.22888584,0.5494847,0.122,-1.6,-3.99,V,0.6506422,0.34935775,12.484048,0.024382906
15,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,0.3714437,0.61700535,0.14,0.6,5.35,B,0.41744024,0.58255976,12.681745,0.02438797
16,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,0.3748053,0.6102583,0.14,0.6,3.33,B,0.42294863,0.5770514,12.690268,0.02440436
17,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.6606691,0.6291331,0.128,2.0,3.87,g,0.2962893,0.7037107,12.673381,0.024418846
18,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,TDE H+He/2016fnl/DBSP phase-band : -1.04g,1.196425,0.48552048,0.006,2.0,-1.04,g,0.3698602,0.63013977,12.688362,0.024447711
19,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,II/2014G/KAST phase-band : 2.4B,0.87837845,0.5193823,0.092,2.0,2.4,B,0.36326712,0.6367329,12.735094,0.024490567
20,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ibn/2010al/KAST phase-band : -4.01B,0.42427996,0.57444847,0.122,0.8,-4.01,B,0.40987712,0.5901229,12.612955,0.024491174
21,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,II/2012aw/ALFOSC phase-band : -5.74B,0.6073078,0.5669699,0.074,1.4,-5.74,B,0.33735108,0.6626489,12.739178,0.024498418
22,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2015bn/EFOSC2-NTT phase-band : -27.16B,0.8867658,0.5968152,0.148,2.0,-27.16,B,0.3270988,0.6729012,12.739814,0.024499642
23,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.34446895,0.70559937,0.036,0.0,8.0,B,0.35787794,0.6421221,12.238476,0.024526004
24,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sb,super_chandra/2007if/SNIFS phase-band : -3.5B,1.2069191,0.4767763,0.016,2.0,-3.5,B,0.44962987,0.5503701,13.374042,0.024539527
25,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : -13.6B,0.31072778,0.6337538,0.14,0.4,-13.6,B,0.4189354,0.5810646,12.7696705,0.024557058
26,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,IIb/1993J/BC-Ekar phase-band : -16.15B,0.6535691,0.58680505,0.082,1.6,-16.15,B,0.3429992,0.6570008,12.774119,0.024565615
27,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ib/2005bf/WFCCD phase-band : -23.0B,0.80447984,0.66364306,0.022,2.0,-23.0,B,0.23329124,0.7667088,12.65889,0.02462819
28,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.27335736,0.6352867,0.144,0.0,-21.67,B,0.45297936,0.5470207,12.786515,0.024636831
29,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,E,Ia-02cx like/2005hk/LRIS phase-band : -4.57B,0.52083397,0.083028354,0.01,-1.8,-4.57,B,0.96612173,0.03387825,13.4283905,0.024639249
30,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,super_chandra/2009dc/CAFOS phase-band : 3.0B,0.2498393,0.35849458,0.018,-1.8,3.0,B,0.7666536,0.23334642,13.43688,0.024654826
31,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,II/2014cn/DBSP phase-band : 10.31B,0.46455798,0.64483994,0.084,2.0,10.31,B,0.26999038,0.7300096,12.837541,0.024687579
32,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,IIn/2005cp/DBSP phase-band : 8.0B,1.0909274,0.47228432,0.128,2.0,8.0,B,0.41785598,0.582144,12.839706,0.024691744
33,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ia-norm/2009Y/Other phase-band : -5.64B,0.5733567,0.71647644,0.052,2.0,-5.64,B,0.20112588,0.79887414,12.66113,0.02472877
34,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.95458823,0.5930828,0.098,2.0,13.0,B,0.32702556,0.6729744,12.814282,0.024737997
35,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,TDE H/2019ahk/EFOSC2-NTT phase-band : u-,0.39941522,0.5033922,0.084,-0.4,u,-,0.57978857,0.42021143,12.847499,0.024754334
36,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : -18.39B,0.39085895,0.5999881,0.106,0.8,-18.39,B,0.36628714,0.6337128,12.877986,0.024765357
37,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,II/2016esw/KAST phase-band : -0.42B,0.51412815,0.6003162,0.122,1.4,-0.42,B,0.35072663,0.64927334,12.898645,0.024805088
38,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,IIn/2010jl/KAST phase-band : 28.57V,1.2450559,0.3549061,0.006,2.0,28.57,V,0.46742988,0.5325701,13.537812,0.024840023
39,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,super_chandra/2009dc/KAST phase-band : -6.52B,0.24179478,0.34464347,0.022,-2.0,-6.52,B,0.7968363,0.20316367,13.5436325,0.024850702
40,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.4871893,0.7416436,0.128,2.0,u,-,0.20987178,0.79012823,12.434375,0.02486875
41,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.7754352,0.6972352,0.022,2.0,6.31,B,0.22364709,0.77635294,12.213365,0.02487447
42,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,super_chandra/2009dc/CAFOS phase-band : 8.0B,0.29988772,0.38374692,0.014,-1.0,8.0,B,0.68175185,0.31824812,13.567553,0.024894591
43,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sb,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,1.1732041,0.44901022,0.028,2.0,-1.0,B,0.4761406,0.5238594,13.573489,0.024905486
44,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,Ia-CSM/2016iks/EFOSC2-NTT phase-band : u-,0.703317,0.57472765,0.098,1.6,u,-,0.32470226,0.67529774,12.945106,0.0249424
45,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,Ia 02es-like/iPTF14atg/ALFOSC phase-band : -14.12B,1.1700974,0.4973129,0.136,2.0,-14.12,B,0.3976345,0.6023655,12.895397,0.02494274
46,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,super_chandra/2012dn/KAST phase-band : -13.61B,0.5249128,0.17787316,0.038,-0.8,-13.61,B,0.8638616,0.13613835,13.473435,0.024950806
47,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ib/2005bf/WFCCD phase-band : -31.0B,0.67292655,0.71676075,0.022,2.0,-31.0,B,0.19640593,0.80359405,12.827822,0.02495685
48,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.40234408,0.61882156,0.072,0.2,-5.9,B,0.41532707,0.5846729,12.829623,0.024960356
49,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,Ia-02cx like/2012Z/KAST phase-band : -7.64B,0.57366145,0.67071277,0.122,2.0,-7.64,B,0.25397837,0.7460216,12.784686,0.02497009
50,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sb,Ia 91T-like/2017pp/ALFOSC phase-band : 0.26B,0.78613836,0.39343566,0.024,1.0,0.26,B,0.5943473,0.4056527,13.609501,0.02497156
51,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,II/2013ej/BC-Asi phase-band : -3.61B,0.926336,0.5664286,0.106,2.0,-3.61,B,0.32738483,0.6726152,12.542326,0.024984714
52,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,SLSN-I/2017egm/KAST phase-band : 6.62B,0.34390432,0.6043858,0.076,0.6,6.62,B,0.4004903,0.59950966,13.005388,0.02501036
53,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,TDE H/2018hyz/FLOYDS-N phase-band : 2.55B,1.1235529,0.45787275,0.122,2.0,2.55,B,0.41319284,0.5868072,13.0137,0.025026346
54,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,II/2016esw/KAST phase-band : 0.59B,0.47305644,0.62178415,0.122,1.4,0.59,B,0.33345592,0.6665441,13.015748,0.025030285
55,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.3226435,0.70308805,0.058,0.4,0.0,B,0.31971347,0.6802865,12.527293,0.025054587
56,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,SLSN-I/2017egm/KAST phase-band : -0.39B,0.24814765,0.5636803,0.066,-0.6,-0.39,B,0.5379995,0.46200046,13.042516,0.025081761
57,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB4,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.46916917,0.6934242,0.018,1.4,-2.0,V,0.24868828,0.7513117,12.516927,0.02508402
58,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,Ibn/2006jc/AFOSC phase-band : 3.0B,0.3941177,0.5849097,0.05,1.2,3.0,B,0.3298188,0.6701812,13.322469,0.025089396
59,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,E,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,1.4454203,0.46795502,0.034,2.0,2.0,B,0.5044042,0.49559578,13.6758995,0.025093393
60,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB1,IIn/2009kr/KAST phase-band : 0.17B,0.8123336,0.42435694,0.118,1.2,0.17,B,0.44548753,0.55451244,12.859613,0.025116432
61,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,Ibn/2010al/DBSP phase-band : -8.18B,0.29393116,0.6895558,0.046,0.2,-8.18,B,0.3421842,0.6578158,12.811058,0.025119722
62,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,E,II/2016bkv/FLOYDS-N phase-band : 12.87B,1.5951685,0.30459467,0.08,2.0,12.87,B,0.6613153,0.3386847,13.703802,0.025144592
63,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB6,II-flash/2016bkv_early/FLOYDS-N phase-band : -2.27B,0.31777287,0.47081825,0.13,-0.8,-2.27,B,0.65976876,0.34023127,13.30162,0.025144838
64,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,II/2016esw/KAST phase-band : 13.52B,0.47660446,0.3890837,0.018,0.2,13.52,B,0.58673275,0.41326725,13.725856,0.025185056
65,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sc,Ia 91bg-like/2016ije/YFOSC phase-band : u-,0.7032282,0.51001114,0.042,1.2,u,-,0.40015236,0.5998476,13.744892,0.025219984
66,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,SB3,TDE H+He/ASASSN-14li/MODS1 phase-band : 85.78B,0.14693725,0.7498726,0.006,-0.8,85.78,B,0.35064393,0.64935607,13.098052,0.025237095
67,T2m3ws-20221104.110100-0036.p12_SN_binned.txt,Sb,Ic-BL/2006aj/FORS2 phase-band : 8.02B,1.5635736,0.3597601,0.0,2.0,8.02,B,0.53845274,0.46154726,13.767976,0.02526234
