,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.46888632,0.6759771,0.074,2.0,6.24,B,0.26849392,0.7315061,5.0882845,0.011332482
1,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.33520624,0.6064055,0.096,-0.8,8.0,B,0.6064651,0.3935349,5.5585628,0.011653172
2,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 3.0V,0.5291627,0.6229318,0.076,2.0,3.0,V,0.2742109,0.7257891,5.728741,0.012035171
3,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.40491846,0.55175215,0.09,0.4,-2.0,V,0.4791408,0.52085924,5.7862816,0.012285099
4,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.30917272,0.68518305,0.076,2.0,13.0,V,0.23141712,0.7685829,5.877935,0.0123486025
5,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.17045787,0.5583203,0.072,-1.0,-5.74,B,0.4905368,0.5094632,5.5795345,0.012398966
6,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.9341126,0.53018254,0.0,2.0,3.04,B,0.31389606,0.68610394,5.873656,0.012523786
7,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 11.01B,1.0472625,0.5066506,0.0,2.0,11.01,B,0.3303013,0.66969866,5.7654233,0.012533529
8,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sa,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,0.38220796,0.70096207,0.072,2.0,15.45,B,0.20580581,0.79419416,5.690313,0.01264514
9,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.4008839,0.2991699,0.07,-1.6,6.31,B,0.86463046,0.13536955,6.124906,0.012680965
10,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia-norm/2011by/KAST phase-band : 5.25B,0.19660144,0.59220606,0.078,-1.0,5.25,B,0.61741805,0.38258195,6.6631875,0.0127160065
11,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia-norm/2012ht/KAST phase-band : 2.3B,0.2161051,0.62456363,0.08,-0.2,2.3,B,0.5189398,0.48106024,6.6939926,0.012774795
12,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.33017167,0.37614483,0.102,-1.6,37.34,B,0.7557449,0.24425516,5.9797277,0.012777196
13,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,II/2013ej/HET-LRS phase-band : -2.61B,0.153263,0.46490464,0.046,-1.8,-2.61,B,0.6715343,0.32846573,5.9392066,0.012911319
14,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.64532036,0.49993587,0.068,0.2,6.0,B,0.57917494,0.42082506,6.6324005,0.012928656
15,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.22372031,0.5736921,0.076,-2.0,10.22,B,0.7162756,0.28372443,6.7330346,0.012948144
16,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,E,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.278853,0.43450415,0.102,-2.0,-10.66,B,0.81847894,0.18152107,6.6575847,0.012952499
17,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sa,Ia-norm/2012fr/KAST phase-band : 8.26B,0.15808281,0.6055504,0.086,-0.8,8.26,B,0.53640366,0.4635963,6.7926235,0.013012689
18,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,IIb/2013df/HET-LRS phase-band : -8.0B,0.40196076,0.5492522,0.066,0.8,-8.0,B,0.31649703,0.683503,5.9355655,0.0131317815
19,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,Ibn/2005la/DEIMOS phase-band : -1.35B,0.24745792,0.43808147,0.094,-1.8,-1.35,B,0.706531,0.293469,6.155346,0.013208897
20,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,S0,Ia-norm/2013dy/DEIMOS phase-band : -15.38B,0.7575353,0.62736,0.0,2.0,-15.38,B,0.23095292,0.7690471,5.986297,0.01324402
21,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,S0,IIb/2013df/DEIMOS phase-band : -14.0B,0.3161786,0.62876874,0.0,0.2,-14.0,B,0.3766051,0.6233949,6.0121846,0.013301293
22,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,II-flash/iPTF14flu_early/DEIMOS phase-band : u-,0.100486025,0.65084386,0.06,-2.0,u,-,0.46601352,0.53398645,5.810997,0.013420316
23,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,SB6,Ic/2019bkc/Goodman phase-band : 0.37g,0.45608747,0.46242055,0.15,-1.2,0.37,g,0.69418633,0.30581367,5.8849826,0.01346678
24,T2m3ws-20220817.153815-0038.p12_SN_binned.txt,Sc,IIb/2013df/HET-LRS phase-band : -1.0B,0.7154572,0.5415549,0.06,2.0,-1.0,B,0.22544064,0.7745594,6.123893,0.013488751
