,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
32,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.16252752,0.73426384,0.084,-1.6,8.0,B,0.50822526,0.49177477,5.434487,0.01127487
33,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.13104717,0.7431595,0.12,-2.0,-10.0,B,0.57427293,0.42572704,5.74631,0.011289411
34,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,Sa,Ic/2013ek/DEIMOS phase-band : u-,0.5945791,0.72718185,0.042,2.0,u,-,0.15131497,0.848685,4.8475533,0.011299658
35,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.03628055,0.88457084,0.042,-1.8,9.91,B,0.24021,0.75979,5.7204356,0.011305209
36,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia 91T-like/1991T/Other phase-band : -7.0B,0.0922753,0.7649288,0.086,-1.8,-7.0,B,0.49218458,0.5078154,5.8366356,0.011311309
37,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : 8.26B,0.13879842,0.79320645,0.072,0.4,8.26,B,0.2598145,0.7401855,5.9636946,0.011316308
38,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -5.5B,0.12491993,0.661414,0.094,-2.0,-5.5,B,0.6267406,0.3732594,5.865961,0.011324249
39,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012ht/KAST phase-band : 2.3B,0.16651239,0.7847828,0.09,0.6,2.3,B,0.2685061,0.7314939,5.904489,0.011332992
40,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,Sc,ILRT/2017be/ALFOSC phase-band : 26.0B,0.7196474,0.2974298,0.084,0.2,26.0,B,0.63262796,0.367372,5.982515,0.011352021
41,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,II/2014G/KAST phase-band : 2.4B,0.25746515,0.5358857,0.128,-1.2,2.4,B,0.68319064,0.31680936,5.768387,0.011355092
42,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.21432658,0.5452545,0.04,-2.0,6.31,B,0.7021314,0.29786858,5.6234384,0.011360481
43,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.08496259,0.77704805,0.04,-2.0,0.0,B,0.44067028,0.5593297,5.7625613,0.011365999
44,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -14.71B,0.16413817,0.6517747,0.116,-2.0,-14.71,B,0.6524371,0.34756288,5.866246,0.011368695
45,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,IIb/2013df/KAST phase-band : -7.76B,0.49356315,0.67478406,0.082,1.0,-7.76,B,0.3220996,0.6779004,5.8927064,0.011375881
46,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,IIb/1993J/BC-Ekar phase-band : -16.15B,0.16112703,0.6307658,0.114,-2.0,-16.15,B,0.6716768,0.32832322,5.790431,0.011376093
47,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,1.3298401,0.47020796,0.116,2.0,4.0,B,0.4215594,0.5784406,5.791167,0.011377538
48,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,super_chandra/2012dn/GMOS phase-band : -2.0B,1.0827787,0.55430406,0.082,2.0,-2.0,B,0.3300275,0.66997254,5.7360272,0.011381007
49,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.1308453,0.7395633,0.118,-2.0,-2.79,B,0.5768006,0.42319942,5.8001604,0.011395208
50,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.44267192,0.74292845,0.12,1.2,4.24,V,0.2879823,0.71201766,5.8807425,0.011396788
51,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : -5.65B,0.07837728,0.7578002,0.098,-2.0,-5.65,B,0.5317204,0.4682796,5.9408813,0.011402843
52,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2009ig/KAST phase-band : -7.78B,0.1076616,0.6989196,0.108,-2.0,-7.78,B,0.60097754,0.39902246,5.919412,0.011405418
53,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : 9.55B,0.35221365,0.7807552,0.076,2.0,9.55,B,0.17648636,0.8235136,6.013192,0.011410233
54,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ibn/2015G/KAST phase-band : 0.51B,0.96641666,0.57165,0.12,2.0,0.51,B,0.34354812,0.6564519,5.8344145,0.01141764
55,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ibn/2011hw/AFOSC phase-band : -18.68B,0.47021344,0.6495923,0.114,0.0,-18.68,B,0.47910017,0.52089983,5.6985326,0.011419905
56,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,super_chandra/2012dn/GMOS phase-band : 2.0B,1.2402692,0.50458634,0.116,2.0,2.0,B,0.39309618,0.60690385,5.819713,0.011433621
57,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,1.1151279,0.5749337,0.126,2.0,u,-,0.34658483,0.6534152,5.799444,0.011438746
58,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2009Y/Other phase-band : -5.64B,0.35949698,0.7857924,0.114,1.2,-5.64,B,0.2475117,0.7524883,5.6002517,0.011452457
59,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,SLSN-I/2017egm/KAST phase-band : 6.62B,0.10802616,0.69112486,0.11,-2.0,6.62,B,0.6158138,0.38418618,5.818933,0.011454593
60,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ibn/2015G/KAST phase-band : 1.5B,0.86396277,0.6121133,0.12,2.0,1.5,B,0.31428263,0.6857174,5.865905,0.011479265
61,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ibn/2015G/KAST phase-band : 2.46B,1.027019,0.5316023,0.116,2.0,2.46,B,0.37118232,0.6288177,5.8800497,0.011506947
62,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,super_chandra/2012dn/FLOYDS-S phase-band : 10.0B,1.3860333,0.44225186,0.136,2.0,10.0,B,0.4595374,0.5404626,5.943403,0.011518222
63,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -8.44B,0.39590475,0.738226,0.108,0.4,-8.44,B,0.34448966,0.65551037,5.864924,0.011522444
64,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -13.49B,0.45807114,0.75468445,0.096,2.0,-13.49,B,0.20516247,0.79483753,5.963031,0.011533909
65,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,Sc,Ic-BL/2006aj/FORS1-UT2 phase-band : 19.01B,0.08912544,0.698475,0.148,-2.0,19.01,B,0.39959973,0.60040027,5.8215857,0.011550765
66,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,Sc,II/2016bkv/FLOYDS-N phase-band : 51.71B,0.09839522,0.6804243,0.146,-2.0,51.71,B,0.42909122,0.5709088,5.8731146,0.011584053
67,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,E,Ic-BL/2006aj/FORS2 phase-band : 5.03B,0.7224441,0.70931077,0.15,1.6,5.03,B,0.3347201,0.66527987,6.0188932,0.011597097
68,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.27162564,0.7507448,0.032,1.2,-2.0,V,0.1980759,0.8019241,5.8096414,0.011760407
69,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : 3.0V,0.15691121,0.7953355,0.0,1.2,3.0,V,0.12814155,0.8718585,5.9794974,0.011817188
70,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,super_chandra/2012dn/MMT-Blue phase-band : 114.0B,1.0443169,0.50219744,0.0,1.8,114.0,B,0.3314491,0.6685509,5.486371,0.011849614
71,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,Sc,ILRT/PTF10fqs/HET-LRS phase-band : 6.0g,0.44939226,0.30156574,0.0,-0.8,6.0,g,0.7247948,0.27520522,5.751861,0.011859507
72,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.09589624,0.8337482,0.0,1.6,13.0,V,0.08717742,0.9128226,6.0144105,0.011886187
73,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ibn/2010al/DBSP phase-band : -8.18B,0.1600876,0.8363973,0.028,1.0,-8.18,B,0.13902038,0.8609796,6.147984,0.0119146975
74,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ibn/2005la/DEIMOS phase-band : -1.35B,0.31552824,0.7618197,0.028,1.0,-1.35,B,0.20148695,0.79851305,5.8680058,0.011926841
75,OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN_binned.txt,S0,Ib/2006fo/EMMI phase-band : 56.27V,0.88985187,0.56317407,0.0,2.0,56.27,V,0.26350832,0.7364917,6.1898723,0.011949561
