,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
23,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -13.6B,0.23420304,0.719495,0.12,0.4,-13.6,B,0.36459687,0.6354031,10.4711075,0.01990705
24,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.22909836,0.7537006,0.126,0.0,-21.67,B,0.44471422,0.5552858,10.485369,0.019972133
25,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,SLSN-I/2017egm/KAST phase-band : 6.62B,0.40656742,0.6977971,0.116,2.0,6.62,B,0.2584528,0.7415472,10.10889,0.019978043
26,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.19537768,0.8199072,0.11,2.0,13.0,V,0.14251286,0.85748714,9.254429,0.019987969
27,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,super_chandra/2009dc/KAST phase-band : -6.52B,0.5056692,0.74510103,0.128,2.0,-6.52,B,0.2958647,0.7041353,10.293252,0.020025782
28,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.3225001,0.3891151,0.112,-2.0,13.0,B,0.82693547,0.17306453,10.332073,0.020062279
29,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,SLSN-I/2017egm/AFOSC phase-band : 27.27B,0.7185597,0.7069767,0.128,2.0,27.27,B,0.31819043,0.68180954,10.274778,0.020067926
30,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.18308197,0.59309804,0.116,-1.8,-3.99,V,0.66634804,0.33365196,10.35667,0.020149166
31,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.2919542,0.81204516,0.1,2.0,19.0,V,0.1417911,0.8582089,9.394594,0.020160073
32,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,SLSN-I/2017egm/KAST phase-band : -0.39B,0.28368762,0.68112737,0.112,0.8,-0.39,B,0.3520916,0.6479084,10.167988,0.02017458
33,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB3,Ia-norm/2012cu/SNIFS phase-band : u-,0.51871026,0.7658033,0.15,2.0,u,-,0.08282803,0.91717196,9.551176,0.020192763
34,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,II/2016esw/KAST phase-band : 0.59B,0.28566498,0.60577273,0.11,0.0,0.59,B,0.4883322,0.5116678,10.593011,0.02021567
35,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,II-flash/2014G_early/BC-Asi phase-band : -6.87B,0.30107206,0.5138719,0.136,-2.0,-6.87,B,0.76181036,0.23818967,10.582422,0.020234076
36,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB2,Ib/2006fo/EMMI phase-band : 56.27V,0.5596977,0.37846038,0.146,-0.2,56.27,V,0.5676091,0.4323909,9.385559,0.020271188
37,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB3,TDE H+He/2019qiz/FLOYDS-N phase-band : 14.0g,0.35908765,0.21078138,0.104,-2.0,14.0,g,0.8968096,0.10319039,10.452361,0.020295847
38,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,Ia-norm/2009Y/WFCCD phase-band : 43.36B,0.0922478,0.77936345,0.15,-2.0,43.36,B,0.4045496,0.5954504,9.486589,0.020313896
39,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sc,II/2003ed/KAST phase-band : u-,0.30329815,0.7761807,0.146,2.0,u,-,0.076913945,0.92308605,9.517497,0.020336533
40,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,Ia 91bg-like/2016ije/YFOSC phase-band : u-,0.6706659,0.683371,0.134,2.0,u,-,0.28408772,0.7159123,10.497092,0.020382704
41,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.46011174,0.7028362,0.1,0.6,6.31,B,0.37572724,0.62427276,9.621675,0.020384904
42,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,Ib/2008D/MMT-Blue phase-band : -12.57B,1.1793468,0.013939534,0.078,0.2,-12.57,B,0.9848493,0.015150701,11.116676,0.020397572
43,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,II-flash/iPTF15crj_early/ALFOSC phase-band : u-,0.6294844,0.5808838,0.146,0.6,u,-,0.538267,0.46173295,10.695683,0.020529142
44,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.23569988,0.6248128,0.1,-0.8,u,-,0.5360349,0.46396515,10.471144,0.020531654
45,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB5,Ic/2004gt/LRIS phase-band : 57.59B,0.19566828,0.7108727,0.146,-1.0,57.59,B,0.41859704,0.58140296,9.570061,0.020580774
46,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,super_chandra/2012dn/LRIS phase-band : -8.51B,0.52992547,0.71969014,0.146,1.6,-8.51,B,0.3575629,0.6424371,10.912547,0.020667704
47,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,TDE H/ASASSN-14ae/MODS1 phase-band : 19.19B,0.21752878,0.7467202,0.096,-0.2,19.19,B,0.3544527,0.64554733,10.255541,0.020676494
48,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,IIb/1993J/BC-Ekar phase-band : -16.15B,0.43230665,0.66325593,0.148,1.0,-16.15,B,0.37101075,0.6289893,10.331344,0.020787412
49,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,1.6784751,0.0013823485,0.072,1.2,4.0,B,0.9980728,0.0019271919,10.899671,0.020800898
50,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,super_chandra/2012dn/KAST phase-band : -13.61B,0.6768292,0.68216366,0.15,2.0,-13.61,B,0.3421793,0.6578207,10.45821,0.020833088
51,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.27200118,0.65835536,0.096,-0.2,3.87,g,0.44315282,0.5568472,11.031098,0.020852737
52,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,S0,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.18245974,0.53342825,0.036,-2.0,0.0,B,0.71001416,0.28998584,10.6146145,0.02089491
53,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sc,Ia 91T-like/1991T/UV-Schmidt phase-band : 112.0B,0.067798376,0.81388736,0.092,1.4,112.0,B,0.042285025,0.957715,9.861144,0.021025892
54,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sc,Ibn/2011hw/AFOSC phase-band : -14.42B,0.23242772,0.46520996,0.068,-2.0,-14.42,B,0.69022995,0.30977008,10.147703,0.021097096
55,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,II/2014G/KAST phase-band : 2.4B,0.3172424,0.13400222,0.084,-2.0,2.4,B,0.9467426,0.053257436,11.085488,0.021195961
56,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB3,super_chandra/2012dn/GMOS phase-band : 2.0B,1.1490029,0.18754575,0.072,0.8,2.0,B,0.75164485,0.24835518,11.129228,0.021238985
57,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB3,super_chandra/2012dn/GMOS phase-band : -2.0B,1.0762717,0.22313492,0.046,0.8,-2.0,B,0.7062371,0.2937629,11.009053,0.021294108
58,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB2,Ib/2008D/MMT-Blue phase-band : -11.57B,1.4462714,0.06253808,0.06,1.0,-11.57,B,0.89509404,0.10490599,10.741748,0.021397904
59,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sc,IIn/2009kr/KAST phase-band : 0.17B,0.3291665,0.22730084,0.082,-1.8,0.17,B,0.86637485,0.13362518,11.259414,0.02148743
60,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sa,II/2013fs/ALFOSC phase-band : 6.24B,0.37324345,0.17065102,0.062,-2.0,6.24,B,0.9273841,0.0726159,11.371505,0.02153694
61,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,IIb/2013df/KAST phase-band : -7.76B,0.3210714,0.26219746,0.08,-2.0,-7.76,B,0.86615443,0.1338456,11.214276,0.021649182
62,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.2268116,0.4667129,0.044,-2.0,-5.9,B,0.7710414,0.22895864,11.358394,0.021676324
63,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB2,Ib/2008D/MMT-Blue phase-band : -10.57B,1.3731581,0.120282605,0.056,1.0,-10.57,B,0.8033952,0.19660477,10.889952,0.02182355
64,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB2,Ibn/2015G/KAST phase-band : 1.5B,0.5314576,0.12785773,0.074,-1.0,1.5,B,0.89267206,0.10732797,11.50477,0.021830684
65,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,Ia-02cx like/2010ae/GMOS-S phase-band : 4.0B,0.20506701,0.5673325,0.052,-1.6,4.0,B,0.5690138,0.43098623,11.352308,0.021831362
66,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.118997015,0.66492355,0.058,-2.0,3.04,B,0.52799684,0.4720032,9.73064,0.021915857
67,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sc,II/1999em/LRIS phase-band : 8.0B,0.022671187,0.7849225,0.052,-2.0,8.0,B,0.1734148,0.8265852,10.413788,0.021923766
68,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB6,Ibn/2011hw/AFOSC phase-band : -18.68B,0.28791866,0.44837418,0.066,-2.0,-18.68,B,0.73740834,0.2625917,10.4754505,0.021961112
69,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,IIn/2008fq/WFCCD phase-band : 3.0B,0.35167417,0.5378784,0.056,-0.6,3.0,B,0.5043497,0.49565026,10.947917,0.021983769
70,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.1890329,0.578246,0.064,-2.0,-2.79,B,0.70476335,0.29523668,11.647366,0.022101263
71,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB6,Ic-BL/2002ap/KAST phase-band : 5.0B,0.10785268,0.63382953,0.048,-2.0,5.0,B,0.5159477,0.48405227,12.060228,0.02212886
72,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,E,II/2012aw/ALFOSC phase-band : -5.74B,0.21237774,0.5206582,0.056,-2.0,-5.74,B,0.74125177,0.25874823,11.77343,0.022340475
73,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,Sc,II/1999em/LRIS phase-band : 35.0B,0.006180808,0.8440163,0.054,1.8,35.0,B,0.0016844434,0.9983156,10.627585,0.022373864
74,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB2,Ibn/2015G/KAST phase-band : 0.51B,0.57532406,0.1398182,0.066,-0.8,0.51,B,0.8725262,0.12747377,11.860717,0.022421015
75,T2m3ws-20220715.161805-0150.p12_SN_binned.txt,SB4,ILRT/PTF10fqs/HET-LRS phase-band : 6.0g,0.2440752,0.7014856,0.054,-0.2,6.0,g,0.28043094,0.7195691,10.39093,0.022442613
