,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
22,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,Ia-norm/2009ig/Other phase-band : -13.8B,0.59817505,0.39906314,0.094,1.4,-13.8,B,0.45935318,0.54064685,13.112647,0.025024135
23,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,super_chandra/2007if/SNIFS phase-band : 6.48B,0.80186987,0.19800608,0.026,0.0,6.48,B,0.7766069,0.22339307,13.661599,0.025067154
24,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB1,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,0.40339577,0.20327342,0.124,-1.0,-5.0,B,0.8355562,0.16444378,13.084429,0.025114067
25,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : -3.5B,0.40034407,0.19125886,0.024,-2.0,-3.5,B,0.9165134,0.08348664,13.689063,0.025117548
26,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,IIb/2011dh/ALFOSC phase-band : 3.56B,1.2849208,0.33214775,0.022,1.8,3.56,B,0.49455577,0.5054442,13.724884,0.025183273
27,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ic-BL/1998bw/DFOSC phase-band : -5.6B,0.5776361,0.20290254,0.146,-1.2,-5.6,B,0.8424167,0.15758331,13.139226,0.025463616
28,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ia-CSM/PTF11kx/KAST phase-band : 11.0B,0.8349008,0.19335306,0.142,0.4,11.0,B,0.74715376,0.25284627,13.275912,0.025481598
29,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ic-BL/1998bw/DFOSC phase-band : -1.0B,0.6075183,0.16993035,0.144,-0.4,-1.0,B,0.8275271,0.17247286,13.330163,0.025585726
30,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,E,Ia-02cx like/2010ae/X-Shooter phase-band : -1.0B,0.3262501,0.019216564,0.024,1.2,-1.0,B,0.97555524,0.024444753,13.954265,0.025604155
31,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ic-BL/1998bw/DFOSC phase-band : 12.0B,2.061861,0.16719164,0.104,2.0,12.0,B,0.6622087,0.3377913,13.639171,0.025979372
32,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,Ic/2007gr/LRIS phase-band : -6.37B,0.32871428,0.23414445,0.128,-2.0,-6.37,B,0.8719861,0.12801391,14.286463,0.026213693
33,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB4,Ia-norm/2011fe/SNIFS phase-band : 11.36B,0.24598674,0.4024774,0.136,-1.6,11.36,B,0.75131845,0.24868155,13.6940155,0.0262841
34,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB4,Ia-norm/2009ig/KAST phase-band : 14.18B,0.17808694,0.44244954,0.128,-1.6,14.18,B,0.7214054,0.2785946,13.40628,0.026286824
35,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB1,Ia-norm/2011by/KAST phase-band : 16.31B,0.28939736,0.33394575,0.122,-1.2,16.31,B,0.72702605,0.27297395,13.432727,0.026287137
36,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ia 99aa-like/1999aa/KAST phase-band : 17.0B,0.19975136,0.26902696,0.126,-2.0,17.0,B,0.82707196,0.17292802,14.027081,0.026366692
37,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,Ia-pec/2000cx/KAST phase-band : 60.39B,0.40306488,0.496112,0.018,0.8,60.39,B,0.37433875,0.62566125,14.399924,0.02642188
38,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.10691009,0.45368323,0.142,-2.0,13.0,V,0.67321247,0.32678753,11.958221,0.026514905
39,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,II/iPTF15crj/ALFOSC phase-band : u-,1.6364486,0.25669286,0.012,2.0,u,-,0.57727456,0.42272544,14.462451,0.026536606
40,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sa,IIn/2008fq/WFCCD phase-band : 3.0B,2.442321,0.0065518063,0.0,2.0,3.0,B,0.98775613,0.012243878,13.821014,0.026630085
41,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,IIb/2011fu/AFOSC phase-band : -11.2B,1.0845557,0.18751313,0.016,0.4,-11.2,B,0.77543163,0.22456838,14.526175,0.026653532
42,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,IIb/1993J/KAST phase-band : -3.0B,0.97913575,0.17690161,0.016,0.8,-3.0,B,0.7494851,0.2505149,14.583414,0.026758559
43,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,Ia-pec/2000cx/KAST phase-band : 70.36B,0.2676299,0.5262083,0.014,0.0,70.36,B,0.407511,0.592489,14.639524,0.026861511
44,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB1,Ib/2006fo/EMMI phase-band : 16.36V,1.8227054,0.20603706,0.01,2.0,16.36,V,0.61520994,0.38479006,13.964357,0.026906276
45,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB1,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.43408376,0.11206385,0.098,-1.8,4.24,V,0.93663913,0.06336087,14.092134,0.026944809
46,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB2,Ia 91T-like/2017pp/ALFOSC phase-band : 0.26B,0.3964905,0.1316888,0.15,-1.6,0.26,B,0.9110001,0.08899991,14.704205,0.026980191
47,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,Ia-pec/2000cx/KAST phase-band : 88.33B,0.12583986,0.5659211,0.012,-2.0,88.33,B,0.5902062,0.4097938,14.783632,0.02712593
48,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,IIn/2008fq/LDSS-3 phase-band : -2.0B,1.6462212,0.07756476,0.0,1.2,-2.0,B,0.88269854,0.11730148,14.707288,0.027490258
49,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,II/2016bkv/FLOYDS-N phase-band : 36.77B,1.7510816,0.13442996,0.0,1.8,36.77,B,0.7591116,0.24088842,15.084093,0.027677236
50,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,II/2016bkv/FLOYDS-N phase-band : 23.83B,1.1482712,0.04905734,0.002,0.6,23.83,B,0.93061733,0.0693827,15.25118,0.027983816
51,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,Ibn/2005la/DEIMOS phase-band : -1.35B,0.35975218,0.40610597,0.006,-1.4,-1.35,B,0.7316053,0.2683947,13.959901,0.028144961
52,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,SB3,II/1999br/EMMI phase-band : 11.0B,0.26671195,0.5010026,0.002,0.0,11.0,B,0.47099882,0.5290012,15.6146,0.028650641
53,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sc,IIn/2002bu/KAST phase-band : 17.0B,0.8399462,0.10925906,0.0,0.2,17.0,B,0.8687781,0.13122188,15.689896,0.0287888
54,T2m3ws-20210922.162607-0006.p12_SN_binned.txt,Sa,Ia-pec/2000cx/KAST phase-band : 0.4B,0.24122101,0.42476287,0.0,-1.0,0.4,B,0.6819361,0.3180639,16.00157,0.02936068
