,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
19,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia-pec/2000cx/KAST phase-band : 40.42B,0.2133104,0.37328216,0.058,-2.0,40.42,B,0.81193346,0.18806657,11.130381,0.020422716
20,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,Ia-02cx like/2012Z/LRIS phase-band : 11.45B,0.44426072,0.03280417,0.046,-1.2,11.45,B,0.97496766,0.025032356,11.134796,0.020430818
21,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,Ia-02cx like/2012Z/LDSS-3 phase-band : 21.29B,0.88971126,0.27923957,0.042,1.0,21.29,B,0.5555387,0.44446126,10.610875,0.020484313
22,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,IIb/2011dh/ALFOSC phase-band : 3.56B,0.5097093,0.31811306,0.04,-0.4,3.56,B,0.71433043,0.28566957,11.178707,0.02051139
23,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,Ic-BL/2006aj/FORS1-UT2 phase-band : 19.01B,0.4664377,0.33621854,0.082,-0.4,19.01,B,0.63336134,0.36663863,10.890431,0.020664955
24,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,Ic-BL/2006aj/FORS2 phase-band : 16.01B,1.2566485,0.040444415,0.088,0.8,16.01,B,0.9326054,0.06739459,11.201058,0.020742701
25,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-02cx like/2002cx/LRIS phase-band : 23.26B,1.2225153,0.36576,0.038,2.0,23.26,B,0.4152181,0.5847819,11.323711,0.020777453
26,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,IIb/2001ig/EFOSC2-3.6 phase-band : u-,0.609402,0.13441955,0.04,-0.4,u,-,0.8904659,0.10953406,11.357815,0.020840028
27,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-02cx like/2005hk/LRIS phase-band : 24.4B,1.4398767,0.28940862,0.036,2.0,24.4,B,0.49803168,0.5019683,11.375575,0.020872613
28,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ic/2019bkc/RSS phase-band : 7.05g,1.1843066,0.30689776,0.106,0.8,7.05,g,0.6767841,0.3232159,10.156842,0.020941943
29,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ia-norm/2011fe/KAST phase-band : -16.69B,0.23339216,0.42647156,0.084,-2.0,-16.69,B,0.81127065,0.18872935,11.090808,0.021125348
30,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,super_chandra/2009dc/KAST phase-band : 36.34B,0.9503289,0.2749565,0.034,1.2,36.34,B,0.61292064,0.3870794,11.615121,0.02131215
31,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia 02es-like/PTF10ops/ISIS phase-band : 11.0g,0.23178048,0.44213822,0.038,-1.6,11.0,g,0.6986106,0.3013894,11.62089,0.021322733
32,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia 02es-like/2002es/KAST phase-band : 12.0B,0.7634646,0.39067346,0.032,1.0,12.0,B,0.5012129,0.49878713,11.654478,0.021384364
33,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 53.18B,0.41369867,0.21106683,0.086,-2.0,53.18,B,0.9176734,0.08232659,11.383635,0.021397809
34,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-CSM/2017eby/EFOSC2-NTT phase-band : u-,0.3398626,0.51280093,0.034,-1.0,u,-,0.60088027,0.39911973,11.3013315,0.021404037
35,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia-norm/2009Y/LRIS phase-band : 6.02B,0.1855899,0.56324106,0.084,-2.0,6.02,B,0.6887801,0.31121984,11.644212,0.021404801
36,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ia-norm/2009ig/Other phase-band : -13.8B,0.19756685,0.53289413,0.102,-1.4,-13.8,B,0.70342666,0.29657334,11.235887,0.021524686
37,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 46.24B,1.3117269,0.4363964,0.09,2.0,46.24,B,0.45211658,0.54788345,11.476218,0.021612464
38,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,IIb/2011dh/KAST phase-band : 12.88B,0.2250189,0.29239184,0.036,-1.8,12.88,B,0.7964257,0.2035743,11.700556,0.021627644
39,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.28701678,0.45179576,0.088,-2.0,37.34,B,0.80562294,0.19437706,10.017578,0.021683069
40,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ia-norm/2017erp/KAST phase-band : -10.69B,0.1911572,0.46631533,0.096,-2.0,-10.69,B,0.7909211,0.20907891,11.54262,0.021696655
41,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,SLSN-Ib/2010md/RC-Spec phase-band : 80.0B,1.1073279,0.3180989,0.15,0.6,80.0,B,0.7170481,0.2829519,10.410482,0.021779252
42,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,II/iPTF14flu/ALFOSC phase-band : u-,0.20674227,0.51609385,0.022,-2.0,u,-,0.67605275,0.32394728,11.505386,0.021831851
43,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 7.0B,1.1001458,0.4311486,0.094,1.4,7.0,B,0.49964246,0.5003575,11.569011,0.021869587
44,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,II/2016bkv/FLOYDS-N phase-band : 51.71B,1.0585083,0.37242642,0.026,1.6,51.71,B,0.45724273,0.5427573,11.930322,0.021890497
45,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ca-Ib/2016hgs/LRIS phase-band : 11.29g,0.78263485,0.46119007,0.026,1.4,11.29,g,0.38185096,0.61814904,11.956866,0.021939203
46,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ib/2008D/MMT-Blue phase-band : -10.57B,2.0488427,0.0028389588,0.146,1.6,-10.57,B,0.9962156,0.0037843883,11.632395,0.021989403
47,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ibn/2015G/KAST phase-band : 2.46B,1.2912548,0.002150342,0.15,0.8,2.46,B,0.99798256,0.0020174352,11.008248,0.022016497
48,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.26438707,0.48397765,0.03,-2.0,6.0,B,0.73886335,0.26113662,11.631062,0.022070326
49,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ia-norm/2017erp/RSS phase-band : -16.99B,0.45094308,0.42865574,0.11,-0.8,-16.99,B,0.73603624,0.26396373,11.27446,0.022106783
50,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,SLSN-Ib/2010md/LRIS phase-band : 50.0B,0.83091855,0.015364218,0.14,-0.4,50.0,B,0.9901085,0.009891537,12.050206,0.022110472
51,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ic-pec/2005ek/KAST phase-band : -0.53B,0.5070924,0.024756683,0.142,-1.4,-0.53,B,0.9902761,0.009723921,11.592945,0.02212394
52,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ca-Ib/2010et/LRIS phase-band : 4.15g,1.2436812,0.022010865,0.148,0.8,4.15,g,0.9786811,0.021318894,11.308897,0.022130912
53,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,Ia-02cx like/2010ae/X-Shooter phase-band : 9.0B,0.5057978,0.20734078,0.024,1.8,9.0,B,0.5552632,0.44473678,12.078203,0.02216184
54,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ca-Ib/2016hgs/DBSP phase-band : 6.0g,0.9550785,0.15772647,0.148,0.6,6.0,g,0.8550905,0.14490947,12.082403,0.022169547
55,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ic/2014L/BFOSC phase-band : -9.0B,0.84711707,0.5115591,0.018,1.4,-9.0,B,0.37249938,0.62750065,11.181488,0.022185491
56,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,IIn/2008fq/LDSS-3 phase-band : -2.0B,0.70294535,0.054942213,0.026,-0.8,-2.0,B,0.96356344,0.036436535,11.657809,0.02220535
57,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia 91bg-like/2005bl/CAFOS phase-band : -5.91B,0.19319405,0.6630942,0.026,-1.2,-5.91,B,0.44493765,0.55506235,11.713634,0.02222701
58,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : -1.0B,0.5352258,0.5180027,0.132,0.6,-1.0,B,0.52780557,0.47219446,11.6809435,0.022249417
59,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ia-norm/2012fr/RSS phase-band : -14.19B,0.32913727,0.52796304,0.124,-1.2,-14.19,B,0.7045782,0.29542178,11.25899,0.022250969
60,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ic-BL/2006aj/FORS2 phase-band : 8.02B,0.43351442,0.10499362,0.112,-2.0,8.02,B,0.9641346,0.03586544,11.86595,0.022304416
61,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 36.77B,0.6259736,0.244544,0.018,-0.2,36.77,B,0.77522564,0.22477433,12.172539,0.022334933
62,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sb,SLSN-I/2011ke/NICS phase-band : 23.06V,0.32155988,0.5285315,0.142,-2.0,23.06,V,0.74644464,0.25355536,11.793367,0.022335922
63,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ic-BL/2006aj/FORS2 phase-band : 13.01B,1.317241,0.2970269,0.116,2.0,13.01,B,0.5999418,0.40005824,11.87502,0.022363503
64,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,SLSN-Ib/2010md/DBSP phase-band : 22.0B,0.3297035,0.31628472,0.142,-2.0,22.0,B,0.8774354,0.12256462,11.769978,0.022376383
65,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ibn/2015G/KAST phase-band : 0.51B,1.1070356,0.016107872,0.15,0.4,0.51,B,0.98717576,0.012824216,11.230711,0.02241659
66,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,SLSN-I/PTF09cnd/LRIS phase-band : 126.0r,0.57856894,0.43628165,0.116,0.0,126.0,r,0.6326612,0.36733875,12.222919,0.022427374
67,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,II-flash/2014G_early/BC-Asi phase-band : -5.09B,0.2520127,0.6310188,0.116,-2.0,-5.09,B,0.68257797,0.317422,11.539496,0.022450382
68,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,SLSN-Ib/2010md/LRIS phase-band : 103.0B,1.0522966,0.30916747,0.134,1.0,103.0,B,0.6583411,0.3416589,12.236834,0.022452906
69,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ca-Ib/2005E/LRIS phase-band : -1.65V,1.2290385,0.015373304,0.144,0.6,-1.65,V,0.9861434,0.013856598,11.502532,0.022465883
70,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,II/2013ej/BC-Asi phase-band : 4.39B,0.6222095,0.51202583,0.108,-0.2,4.39,B,0.6147674,0.38523263,11.303621,0.02247241
71,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ibn/2015G/KAST phase-band : 1.5B,0.91571265,0.027188443,0.15,0.0,1.5,B,0.9802991,0.019700855,11.265717,0.022486461
72,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,II/2014G/BC-Asi phase-band : 16.94B,1.0163004,0.37588802,0.114,0.6,16.94,B,0.66200024,0.3379998,11.066759,0.022493413
73,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ic/2007gr/Other phase-band : 7.0B,1.4148362,0.42054716,0.13,1.8,7.0,B,0.5088113,0.49118873,10.967977,0.02252151
74,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ic/1994I/MMT-Blue phase-band : 4.5B,0.1932126,0.6771464,0.008,-0.6,4.5,B,0.33630443,0.6636956,11.869427,0.022522632
75,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,IIn/2008fq/KAST phase-band : 11.17B,1.0733246,0.29826355,0.02,1.4,11.17,B,0.5618585,0.43814152,12.283694,0.02253889
76,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia 91T-like/1991T/Other phase-band : -12.0B,0.37775227,0.40334174,0.126,-2.0,-12.0,B,0.83039045,0.16960955,11.870578,0.02256764
77,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ic-BL/PTF10vgv/KAST phase-band : 6.27R,1.1929742,0.3818294,0.02,2.0,6.27,R,0.39651078,0.6034892,12.3000145,0.022568835
78,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : 1.52B,0.6742741,0.5673954,0.122,1.0,1.52,B,0.42846298,0.571537,12.314615,0.022595624
79,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 12.0B,1.4917434,0.40945378,0.108,2.0,12.0,B,0.49403793,0.5059621,11.840124,0.022595657
80,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 5.03B,0.3497705,0.2698459,0.112,-2.0,5.03,B,0.8908377,0.109162256,12.009025,0.022615867
81,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ib/2004gq/LRIS phase-band : -6.0B,0.49407715,0.24236634,0.15,-1.2,-6.0,B,0.87873286,0.12126714,11.988853,0.022620477
82,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia 02es-like/PTF10ops/DBSP phase-band : 101.0g,2.4951198,0.004945749,0.012,2.0,101.0,g,0.9888961,0.011103936,12.329336,0.022622636
83,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,II/2016bkv/FLOYDS-N phase-band : 23.83B,0.9351001,0.031136975,0.15,0.0,23.83,B,0.9778621,0.02213788,11.956994,0.022645822
84,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ic/2007gr/KAST phase-band : -2.49B,0.45094904,0.36762604,0.128,-0.4,-2.49,B,0.73971975,0.26028028,11.849931,0.022657612
85,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 2.0B,0.8151848,0.5042895,0.134,1.4,2.0,B,0.46661153,0.53338844,11.475155,0.022678172
86,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ib/2009iz/LRIS phase-band : -4.29B,0.38475758,0.23075424,0.15,-1.4,-4.29,B,0.8917951,0.10820488,12.081715,0.02270999
87,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,IIn/2008fq/WFCCD phase-band : 3.0B,1.1737444,0.0012663774,0.002,0.4,3.0,B,0.99868536,0.00131462,11.790959,0.022718612
88,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia-CSM/2017ifu/EFOSC2-NTT phase-band : u-,0.34926113,0.54663086,0.13,-1.6,u,-,0.71110106,0.28889894,11.98787,0.02274738
89,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,SLSN-I/PTF10aagc/DBSP phase-band : u-,0.33877963,0.59894997,0.144,-1.6,u,-,0.6733676,0.3266324,11.976153,0.022768352
90,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,II/2016bkv/FLOYDS-N phase-band : 17.88B,0.5290862,0.027416805,0.146,-1.6,17.88,B,0.99008787,0.009912114,12.054947,0.02278818
91,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sb,TDE H/ASASSN-14ae/LRIS phase-band : 287.62B,0.74763656,0.1429693,0.012,0.0,287.62,B,0.85070294,0.14929707,12.428215,0.022804063
92,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : -3.5B,0.2644436,0.4753705,0.132,-2.0,-3.5,B,0.7775265,0.2224735,12.432515,0.022811955
93,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,super_chandra/2009dc/ALFOSC phase-band : 10.0B,0.30986327,0.42255545,0.136,-2.0,10.0,B,0.8138435,0.1861565,12.346008,0.022820717
94,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ibn/2011hw/AFOSC phase-band : -18.68B,0.44853064,0.20230027,0.146,-2.0,-18.68,B,0.93122184,0.06877814,11.232536,0.02283036
95,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sc,ILRT/2015dl/DBSP phase-band : u-,1.8645703,0.13801798,0.012,1.8,u,-,0.6779652,0.32203478,12.458135,0.022858964
96,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.106601894,0.7206381,0.018,-2.0,8.0,B,0.44579843,0.55420154,11.2212715,0.022900553
97,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,IIb/2011fu/LRIS phase-band : -15.62B,0.30162,0.31672338,0.15,-2.0,-15.62,B,0.8793075,0.12069246,12.06006,0.02292787
98,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.1905883,0.58283365,0.014,-2.0,6.31,B,0.65334046,0.34665954,11.168034,0.022932308
99,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,super_chandra/2009dc/CAFOS phase-band : 3.0B,0.1776015,0.56643736,0.15,-2.0,3.0,B,0.7382086,0.2617914,12.0688,0.022944486
100,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,0.12986343,0.73200136,0.008,-1.4,u,-,0.34810305,0.65189695,12.122187,0.022958688
101,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-CSM/2005gj/LRIS phase-band : 48.04g,0.35135308,0.76559424,0.006,2.0,48.04,g,0.1002808,0.8997192,12.126936,0.022967681
102,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-pec/2000cx/KAST phase-band : 0.4B,0.056954302,0.7343685,0.02,-2.0,0.4,B,0.3923087,0.6076913,12.521133,0.022974556
103,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia 91T-like/1991T/UV-Schmidt phase-band : 6.0B,0.063445784,0.76030916,0.02,-2.0,6.0,B,0.34805614,0.65194386,12.524174,0.022980135
104,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,ILRT/2017be/ALFOSC phase-band : 26.0B,1.3618207,0.34695157,0.006,2.0,26.0,B,0.44016147,0.55983853,12.526453,0.022984317
105,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,S0,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,0.06831651,0.83295405,0.008,-2.0,2.0,B,0.27733234,0.72266763,12.126064,0.02300961
106,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ic-BL/1998bw/EFOSC2-3.6 phase-band : 20.0B,0.57716286,0.6093657,0.0,2.0,20.0,B,0.19625847,0.8037415,12.574423,0.023072336
107,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,E,IIn/2008fq/WFCCD phase-band : 10.0B,1.7406245,0.032121006,0.0,1.4,10.0,B,0.95086306,0.04913694,11.985627,0.023093695
108,T2m3ws-20211025.161147-0116.p12_SN_binned.txt,Sa,Ia-pec/2000cx/KAST phase-band : 5.0B,0.043043137,0.76197785,0.012,-2.0,5.0,B,0.3352944,0.6647056,12.67327,0.023253707
