,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIn/1999el/KAST phase-band : 1.32B,0.0017675747,0.22926512,0.148,0.6,1.32,B,0.006809183,0.9931908,10876.452,21.368275
1,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ia-norm/2015N/KAST phase-band : 5.39B,0.021521682,0.013614891,0.144,-0.8,5.39,B,0.84406245,0.15593757,10881.68,21.378546
2,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ca-Ib/iPTF15eqv/MMT-Blue phase-band : u-,0.080940984,0.1933344,0.15,-0.4,u,-,0.5195471,0.4804529,10953.373,21.435173
3,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 7.0B,0.2744178,0.045257706,0.148,1.2,7.0,B,0.7577236,0.24227634,10954.417,21.437214
4,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIb/1996cb/MMT-Blue phase-band : 95.18B,0.04878121,0.035410956,0.146,-1.8,95.18,B,0.87700886,0.12299115,10894.847,21.446548
5,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : 292.34R,0.006515031,0.33745137,0.15,0.6,292.34,R,0.017406989,0.982593,10364.5,21.458591
6,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ia-CSM-(ambigious)/2012ca/EFOSC2-NTT phase-band : 349.35R,0.022840502,0.31919047,0.15,0.2,349.35,R,0.08294254,0.91705745,10364.507,21.458607
7,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ca-Ib/2010et/LRIS phase-band : 4.15g,0.0180655,0.32651737,0.15,0.8,4.15,g,0.043131698,0.9568683,10946.585,21.463892
8,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,II/2016esw/KAST phase-band : 20.52B,0.005493516,0.3327883,0.15,-0.8,20.52,B,0.051313877,0.9486861,10994.922,21.474457
9,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,ILRT/2017be/ALFOSC phase-band : 13.0B,0.34724316,0.040825013,0.15,0.8,13.0,B,0.8679429,0.13205707,10871.307,21.484797
10,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 53.18B,0.07944413,0.054512188,0.146,0.2,53.18,B,0.61159086,0.38840914,11001.031,21.48639
11,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 12.0B,0.09633222,0.00558057,0.144,1.8,12.0,B,0.8483586,0.15164141,11003.139,21.490505
12,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIn/2010jl/KAST phase-band : 114.48V,0.010009728,0.111754015,0.146,-0.8,114.48,V,0.22976285,0.77023715,10876.743,21.49554
13,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIn/2010jl/KAST phase-band : 164.18V,0.032488815,0.050235476,0.146,-1.2,164.18,V,0.7665853,0.23341471,10877.228,21.496496
14,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIb/PS15bgt/KAST phase-band : 23.43B,0.20110047,0.043363906,0.148,0.8,23.43,B,0.790697,0.209303,10871.25,21.52723
15,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIb/1996cb/KAST phase-band : 155.0B,0.032917652,0.0012844902,0.144,-0.8,155.0,B,0.9869062,0.013093803,10875.903,21.536444
16,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIb/PS15bgt/KAST phase-band : 131.23B,0.103017606,0.26002526,0.15,1.0,131.23,B,0.19891441,0.8010856,10865.317,21.55817
17,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,IIn/2010jl/KAST phase-band : 206.19V,0.036002822,0.23430307,0.15,-1.8,206.19,V,0.55392087,0.44607913,10865.948,21.559422
18,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,SLSN-IIn/PTF10fel/DEIMOS phase-band : 68.0R,0.16775319,0.20787212,0.15,0.4,68.0,R,0.43243158,0.5675684,10204.466,21.573923
19,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ia-norm/2012ht/KAST phase-band : 119.12B,0.06437602,0.2553642,0.15,0.6,119.12,B,0.26384276,0.73615724,10321.153,21.637638
20,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,SN - Imposter/2020agp/EFOSC2-NTT phase-band : u-,0.07990406,0.24346271,0.15,0.0,u,-,0.3504699,0.6495301,10321.331,21.63801
21,T2m3ws-20220509.160759-0079.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : 2.0B,0.0125151025,0.040265493,0.144,-0.2,2.0,B,0.3710414,0.6289586,10890.19,21.650478
