,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
36,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,SLSN-I/PTF12dam/LRIS phase-band : -21.0B,0.056417316,0.96094024,0.03,2.0,-21.0,B,0.031092376,0.9689076,6.5745244,0.012063348
37,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,IIn/2010jl/LRIS phase-band : 18.65V,0.24679106,0.7232497,0.15,-1.6,18.65,V,0.59221786,0.4077821,5.849381,0.012085498
38,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,Ia-norm/1994D/Other phase-band : -11.8B,0.0979533,0.8597853,0.074,-2.0,-11.8,B,0.37991968,0.62008035,5.2724104,0.012092684
39,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,TDE H+He/iPTF16axa/LRIS phase-band : 12.44B,0.1307906,0.9284582,0.028,2.0,12.44,B,0.045062203,0.9549378,6.71704,0.0123248445
40,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,II-flash/2013fs_early/LRIS phase-band : -4.43B,0.039242048,0.9608401,0.028,2.0,-4.43,B,0.028980574,0.97101945,6.7171035,0.012324961
41,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,IIb/2013cu/LRIS phase-band : -0.62V,0.038965743,0.9613003,0.028,2.0,-0.62,V,0.027991349,0.97200865,6.719025,0.012328487
42,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,II/2003ed/Other phase-band : u-,0.19618125,0.76161206,0.15,-2.0,u,-,0.5971394,0.40286055,5.3436666,0.012341031
43,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,SLSN-IIn/2006gy/LRIS phase-band : 142.39R,0.2574781,0.7363444,0.02,0.8,142.39,R,0.14113188,0.8588681,6.7962494,0.012470182
44,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,II-flash/iPTF14flu_early/DBSP phase-band : u-,0.045298748,0.9498389,0.026,1.2,u,-,0.039690252,0.96030974,6.8589897,0.012585303
45,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,SLSN-I/PTF12dam/KAST phase-band : -22.0B,0.045631405,0.95771635,0.026,2.0,-22.0,B,0.02796288,0.97203714,6.8670287,0.012600052
46,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,SLSN-IIn/2006gy/LRIS phase-band : 78.53R,0.107364975,0.803498,0.02,-0.2,78.53,R,0.12625512,0.8737449,6.8808703,0.01262545
47,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ic-BL/2003jd/MMT-Blue phase-band : 50.09B,0.092066266,0.8666484,0.056,0.0,50.09,B,0.10595423,0.89404577,6.5838666,0.012661282
48,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ic/2014L/YFOSC phase-band : 0.0B,0.0686653,0.89190143,0.058,0.0,0.0,B,0.07658855,0.9234114,6.7273574,0.012693127
49,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,IIn/2008fq/KAST phase-band : 11.17B,0.18406484,0.45947495,0.006,-1.8,11.17,B,0.6851274,0.31487262,6.971064,0.0127909435
50,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,II-flash/iPTF14flu_early/LRIS phase-band : u-,0.052188765,0.95251197,0.024,2.0,u,-,0.028724775,0.9712752,6.994106,0.012833222
51,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia 91T-like/1991T/FOS-2 phase-band : 40.0B,0.07412702,0.8962083,0.056,0.8,40.0,B,0.050049797,0.9499502,6.805365,0.012888948
52,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.10702612,0.9016847,0.104,-0.4,3.04,B,0.2012806,0.7987194,5.4801826,0.012894548
53,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,super_chandra/2012dn/FLOYDS-S phase-band : 10.0B,0.2988589,0.6687296,0.084,-0.4,10.0,B,0.42325747,0.57674253,6.8787675,0.012905755
54,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,ILRT/2019abn/DBSP phase-band : -3.63B,0.17437613,0.737874,0.016,0.0,-3.63,B,0.18591678,0.8140832,7.06837,0.0129694855
55,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,0.31836855,0.7089516,0.084,0.0,4.0,B,0.3452747,0.6547253,6.774908,0.01302867
56,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia 91bg-like/1999by/LRIS phase-band : 183.65B,0.053064287,0.9365024,0.084,0.4,183.65,B,0.05918931,0.9408107,6.076102,0.01312333
57,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,Ia-norm/2015N/KAST phase-band : 49.23B,0.09248268,0.9402856,0.056,2.0,49.23,B,0.018459538,0.98154044,7.085862,0.013146312
58,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,Ibn/2015G/KAST phase-band : 1.5B,0.21408334,0.54385066,0.144,-2.0,1.5,B,0.7395999,0.26040012,6.626262,0.013173484
59,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,Ia 91bg-like/2005bl/DOLORES phase-band : 11.0B,0.11027278,0.9201225,0.056,2.0,11.0,B,0.026834209,0.9731658,7.1854897,0.013184384
60,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,super_chandra/2012dn/GMOS phase-band : -2.0B,0.5670922,0.65121174,0.15,0.6,-2.0,B,0.40440077,0.59559923,6.3215013,0.013197289
61,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : 38.55B,0.09210591,0.895806,0.058,1.2,38.55,B,0.044340942,0.95565903,6.9964647,0.013200876
62,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,ILRT/PTF10fqs/LRIS phase-band : 18.0g,0.08917693,0.8700873,0.02,1.2,18.0,g,0.042319775,0.9576802,5.669758,0.013216219
63,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,II-flash/2016bkv_early/FLOYDS-N phase-band : -3.13B,0.03384077,0.9530709,0.02,2.0,-3.13,B,0.024704222,0.9752958,7.2040167,0.01321838
64,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,super_chandra/2012dn/GMOS phase-band : 2.0B,0.3340086,0.69894534,0.092,0.0,2.0,B,0.36381388,0.6361861,6.8343577,0.013219261
65,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,II-flash/2016bkv_early/FLOYDS-N phase-band : 0.81B,0.037833937,0.9524611,0.02,2.0,0.81,B,0.024358083,0.9756419,7.2066736,0.013223254
66,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia 91bg-like/1991bg/BC-Asi phase-band : u-,0.0700314,0.9152933,0.058,1.4,u,-,0.029807204,0.9701928,6.9245114,0.0132908095
67,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ib/2008D/KAST phase-band : -5.0B,0.28180686,0.83370984,0.084,1.4,-5.0,B,0.10549677,0.89450324,6.93506,0.0133110555
68,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ic/2004gk/KAST phase-band : 19.56B,0.09698716,0.9127184,0.058,2.0,19.56,B,0.02347922,0.9765208,7.2149286,0.013311677
69,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-norm/2013dy/KAST phase-band : 41.32B,0.10229512,0.90613514,0.062,1.6,41.32,B,0.034356195,0.9656438,7.1383,0.013468491
70,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 11.01B,0.11295334,0.95046103,0.08,1.2,11.01,B,0.056298185,0.9437018,5.7418275,0.0135101825
71,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,ILRT/PTF10fqs/HET-LRS phase-band : 6.0g,0.36714035,0.81919247,0.088,1.6,6.0,g,0.11291999,0.88708,6.0760403,0.013532383
72,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 7.0B,0.2633008,0.8792534,0.106,0.2,7.0,B,0.23857862,0.7614214,5.78048,0.013537424
73,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,Ibn/2006jc/LRIS phase-band : 92.52B,0.20235677,0.9381182,0.082,2.0,92.52,B,0.06351369,0.9364863,7.361696,0.013582464
74,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ib/2008D/LRIS phase-band : 46.67B,0.041090045,0.88491374,0.016,1.6,46.67,B,0.010705168,0.9892948,7.4096303,0.013595652
75,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ib/2008D/LRIS phase-band : 95.76B,0.018680569,0.8893279,0.016,0.8,95.76,B,0.012994062,0.98700595,7.344431,0.013600798
76,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.00035713383,0.9054775,0.016,2.0,-6.0,B,0.00025030153,0.9997497,7.1609316,0.013613938
77,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,IIn/1999el/Other phase-band : 0.32B,0.3568013,0.7831896,0.15,-0.2,0.32,B,0.3823647,0.6176353,5.9012628,0.013628782
78,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ib/2008D/LRIS phase-band : 19.86B,0.08224452,0.8691483,0.016,1.8,19.86,B,0.017771399,0.9822286,7.42784,0.013629064
79,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-norm/2012cu/SNIFS phase-band : u-,0.054875296,0.8809174,0.014,2.0,u,-,0.010764045,0.98923594,7.129834,0.01363257
80,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ic/2012hn/X-Shooter phase-band : 151.0V,0.017990697,0.95334566,0.064,2.0,151.0,V,0.0066946484,0.9933053,7.4357815,0.013643635
81,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,ILRT/2019abn/ALFOSC phase-band : -20.77B,0.2767057,0.87696946,0.064,2.0,-20.77,B,0.059572067,0.94042796,6.4265704,0.013644523
82,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,II/2002hh/KAST phase-band : 3544.35V,0.017765103,0.8994085,0.016,2.0,3544.35,V,0.0030245967,0.9969754,7.44347,0.01368285
83,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 11.0B,0.34968325,0.8639813,0.106,0.8,11.0,B,0.21352932,0.7864707,5.9201055,0.013864416
84,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-norm/2015N/KAST phase-band : 37.26B,0.018511424,0.8921995,0.014,1.2,37.26,B,0.007364393,0.9926356,7.592885,0.013931898
85,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-rapid/2010X/LRIS phase-band : 22.53r,0.022443756,0.89306396,0.014,1.8,22.53,r,0.005255023,0.99474496,7.5940213,0.013933985
86,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,II/1999em/LRIS phase-band : 8.0B,0.16794102,0.9033992,0.15,0.8,8.0,B,0.17821725,0.82178277,6.101109,0.013993369
87,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 9.0B,0.36270657,0.8860588,0.106,1.2,9.0,B,0.17417668,0.8258233,5.9767942,0.013997176
88,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,SLSN-I/LSQ14an/X-Shooter phase-band : 360.0V,0.11410933,0.94057935,0.088,2.0,360.0,V,0.039010853,0.9609892,7.6375017,0.014013764
89,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,II/2013ej/HET-LRS phase-band : -2.61B,0.12654403,0.9299241,0.09,1.6,-2.61,B,0.072757296,0.9272427,6.2143564,0.01405963
90,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,II/2014G/DOLORES phase-band : 110.91B,0.054072034,0.8646065,0.012,0.8,110.91,B,0.03764005,0.96235996,6.2567225,0.01406005
91,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,SLSN-IIn/2006gy/KAST phase-band : -31.39R,0.18805923,0.6251905,0.004,-0.8,-31.39,R,0.3791591,0.6208409,7.6745667,0.014081774
92,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,ILRT/PTF10fqs/HET-LRS phase-band : -6.0g,0.33049816,0.86320865,0.092,2.0,-6.0,g,0.07336982,0.9266302,6.1205916,0.014102746
93,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,SLSN-I/2015bn/EFOSC2-NTT phase-band : 289.34B,0.3640849,0.89847845,0.116,2.0,289.34,B,0.11376752,0.8862325,7.5002923,0.014151495
94,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ibn/2006jc/DOLORES phase-band : 62.0B,0.03966651,0.9602755,0.076,2.0,62.0,B,0.014818767,0.9851812,7.553814,0.014172259
95,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-norm/2009Y/Other phase-band : -5.64B,0.0028957268,0.89949137,0.012,2.0,-5.64,B,0.0011221668,0.9988778,7.457912,0.01417854
96,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sb,TDE H/2018hyz/EFOSC2-NTT phase-band : 383.31B,0.34682286,0.8672323,0.138,0.6,383.31,B,0.23174573,0.7682543,6.336644,0.014271721
97,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,SLSN-I/2015bn/GMOS phase-band : 438.34B,0.12733018,0.9743858,0.096,2.0,438.34,B,0.039172515,0.96082747,6.230409,0.01432278
98,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ibn/2010al/DBSP phase-band : -8.18B,0.000444054,0.8985333,0.01,1.8,-8.18,B,0.00023128714,0.99976873,7.528174,0.014394213
99,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ia-norm/2012ht/KAST phase-band : 119.12B,0.0016698126,0.8955947,0.008,2.0,119.12,B,0.0007190617,0.9992809,7.676699,0.014511718
100,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,Sa,Ca-Ib/2010et/LRIS phase-band : 29.08g,0.04736101,0.85210854,0.006,0.2,29.08,g,0.042380348,0.95761967,7.971386,0.014626397
101,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,Ibn/2011hw/DOLORES phase-band : 8.58B,0.21130072,0.92408776,0.114,2.0,8.58,B,0.10022855,0.89977145,7.944638,0.014685097
102,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.20310874,0.96240294,0.142,2.0,3.87,g,0.10141409,0.8985859,7.627833,0.014840142
103,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,TDE H+He/2019qiz/LRIS phase-band : -12.0g,0.055187907,0.9266933,0.006,2.0,-12.0,g,0.024465628,0.9755344,8.139286,0.01493447
104,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,S0,SLSN-II/CSS121015/EFOSC2-NTT phase-band : 48.0B,0.43545437,0.88681895,0.128,1.6,48.0,B,0.17253235,0.8274677,6.8484383,0.014985641
105,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,Ic/2004dn/LRIS phase-band : 73.0B,0.00024835858,0.9530041,0.004,1.2,73.0,B,0.00013054488,0.99986947,8.21738,0.015077761
106,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,Ca-Ib/2010et/LRIS phase-band : 116.56g,0.00037028594,0.952986,0.004,2.0,116.56,g,0.00010462818,0.9998954,8.217504,0.015077988
107,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,Ibn/PTF11rfh/LRIS phase-band : 15.0r,0.032707524,0.92653227,0.004,1.0,15.0,r,0.027596358,0.97240365,8.232367,0.015105259
108,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,TDE H+He/2018dyb/EFOSC2-NTT phase-band : 199.3B,0.52493393,0.46199074,0.002,0.2,199.3,B,0.5032956,0.4967044,8.24246,0.01512378
109,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,Ib/2014C/LRIS phase-band : 312.34B,0.0020172335,0.94965726,0.002,2.0,312.34,B,0.00036419276,0.9996358,8.296779,0.015223447
110,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,Ic/2004dn/KAST phase-band : 10.47B,0.020147525,0.93627083,0.002,0.8,10.47,B,0.010857809,0.9891422,8.332438,0.015288877
111,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,Ib/2014C/LRIS phase-band : 520.34B,0.0076984097,0.944497,0.0,2.0,520.34,B,0.0014407163,0.9985593,8.363792,0.015346409
112,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,II/2002hh/KAST phase-band : 333.0V,0.0050332276,0.94368714,0.0,0.8,333.0,V,0.003068105,0.9969319,8.391779,0.015397759
113,T2m3ws-20211114.144003-0059.p12_SN_binned.txt,E,FBOT/AT2018cow/LRIS phase-band : -3.6B,0.031045483,0.9215878,0.0,1.2,-3.6,B,0.02769582,0.97230417,8.42227,0.015453706
