,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
10,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-norm/2012ht/KAST phase-band : 2.3B,0.2178134,0.65257764,0.034,0.6,2.3,B,0.33340728,0.6665927,9.285116,0.01719466
11,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : -2.77B,0.14117321,0.54936236,0.038,-2.0,-2.77,B,0.69172734,0.30827266,9.384866,0.017411625
12,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/KAST phase-band : 0.0B,0.121122934,0.580278,0.038,-2.0,0.0,B,0.6603856,0.33961442,9.511535,0.017452357
13,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : -5.5B,0.17106904,0.47431165,0.038,-2.0,-5.5,B,0.7331212,0.26687875,9.445806,0.017557258
14,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 5.25B,0.2839494,0.67992556,0.034,1.0,5.25,B,0.31141728,0.6885827,9.464169,0.017558755
15,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-norm/2012fr/KAST phase-band : 2.28B,0.06871248,0.65130377,0.042,-2.0,2.28,B,0.42642894,0.573571,9.575493,0.017831458
16,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,S0,super_chandra/2009dc/CAFOS phase-band : 3.0B,0.15267712,0.5732249,0.024,-2.0,3.0,B,0.65424436,0.34575564,9.837633,0.018050702
17,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-norm/2009ig/KAST phase-band : -7.78B,0.14180839,0.5379227,0.052,-2.0,-7.78,B,0.6871774,0.31282258,9.720953,0.018068686
18,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,E,Ia-norm/2012cg/KAST phase-band : -8.44B,0.40097916,0.5304914,0.042,-1.0,-8.44,B,0.66985434,0.33014566,9.011699,0.018132191
19,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-norm/2012ht/AFOSC phase-band : -12.15B,0.31566387,0.5759079,0.044,-1.4,-12.15,B,0.629532,0.37046802,8.554469,0.018162355
20,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,super_chandra/2009dc/CAFOS phase-band : 8.0B,0.14303312,0.54801947,0.022,-2.0,8.0,B,0.65045387,0.3495461,9.918732,0.018199507
21,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-norm/2017erp/KAST phase-band : -4.69B,0.20393851,0.52022374,0.04,-1.2,-4.69,B,0.61766464,0.38233536,9.996864,0.01834287
22,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sb,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.2618033,0.4633549,0.022,-2.0,6.31,B,0.76196337,0.23803662,9.198178,0.018733561
23,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia 02es-like/iPTF14atg/LRIS phase-band : 7.25B,0.72001636,0.54113215,0.018,1.6,7.25,B,0.33630174,0.66369826,10.317362,0.018930938
24,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,super_chandra/2009dc/ALFOSC phase-band : 10.0B,0.31798112,0.5149561,0.022,-1.2,10.0,B,0.61382717,0.3861728,10.416436,0.019112729
25,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia 91bg-like/2005bl/DOLORES phase-band : 3.0B,0.14322436,0.68330806,0.024,-0.4,3.0,B,0.21567689,0.7843231,10.477906,0.019225515
26,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia 02es-like/2002es/KAST phase-band : 2.0B,0.7480939,0.5774411,0.016,2.0,2.0,B,0.2765148,0.72348523,10.575059,0.019403778
27,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia 02es-like/PTF10acdh/LRIS phase-band : u-,0.124371044,0.5671325,0.022,-2.0,u,-,0.53081197,0.46918803,10.580345,0.019413477
28,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,E,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.30860204,0.6833624,0.042,0.6,-5.74,B,0.34553263,0.6544674,9.018309,0.01947799
29,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,SLSN-I/PTF10bfz/ISIS phase-band : -2.0B,0.3808545,0.5217577,0.066,-1.2,-2.0,B,0.6554334,0.34456658,9.983386,0.019536959
30,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,E,Ia 02es-like/iPTF14atg/ALFOSC phase-band : -5.12B,0.3141936,0.5107158,0.022,-1.4,-5.12,B,0.67745596,0.32254404,10.6767235,0.019590318
31,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-02cx like/2010ae/X-Shooter phase-band : -1.0B,0.21172822,0.45292026,0.012,1.8,-1.0,B,0.39248767,0.60751235,10.719892,0.019669525
32,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIb/2013df/HET-LRS phase-band : -1.0B,0.14464428,0.67474496,0.012,-0.4,-1.0,B,0.24478926,0.75521076,9.33297,0.01968981
33,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,computed/PISN/Other phase-band : u-,0.022476112,0.79724556,0.042,1.6,u,-,0.03421453,0.96578544,10.790226,0.01979858
34,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2008aw/KAST phase-band : 38.0B,0.10059313,0.6864792,0.006,-0.8,38.0,B,0.22899461,0.7710054,10.899348,0.019998804
35,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2016esw/KAST phase-band : 27.5B,0.087680645,0.63138986,0.006,-2.0,27.5,B,0.4336785,0.5663215,10.90507,0.020009303
36,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB3,IIn/2008fq/WFCCD phase-band : 3.0B,0.4485705,0.4178379,0.01,-0.6,3.0,B,0.6243759,0.3756241,10.382728,0.020121565
37,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,II/2013ej/HET-LRS phase-band : -2.61B,0.22750428,0.6375171,0.004,0.0,-2.61,B,0.3687249,0.6312751,9.651936,0.020192333
38,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ic/2004gk/KAST phase-band : 48.45B,0.24259508,0.7450614,0.044,2.0,48.45,B,0.0637523,0.9362477,11.004832,0.020192353
39,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2003ed/LRIS phase-band : u-,0.2038619,0.6036343,0.01,-0.6,u,-,0.3291475,0.67085254,11.035789,0.020249154
40,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia 91bg-like/2005bl/DOLORES phase-band : 11.0B,0.20574605,0.755154,0.024,2.0,11.0,B,0.04716815,0.95283186,11.045937,0.020267773
41,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ca-Ia/2016hnk/EFOSC2-NTT phase-band : 9.09B,0.13770357,0.77492434,0.024,1.4,9.09,B,0.045452874,0.9545471,11.105261,0.020376625
42,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2018hna/HFOSC phase-band : -76.0B,0.06264266,0.72615516,0.01,-1.6,-76.0,B,0.24001771,0.7599823,11.105545,0.020414604
43,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,super_chandra/2007if/SNIFS phase-band : -3.5B,0.30177546,0.56698954,0.008,-0.8,-3.5,B,0.516261,0.48373902,11.168273,0.020492245
44,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2014G/KAST phase-band : 45.14B,0.15910923,0.6978591,0.006,0.0,45.14,B,0.1703683,0.8296317,10.788338,0.020549215
45,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB3,SLSN-IIn/2006gy/KAST phase-band : 3.46R,0.8535196,0.29634145,0.008,0.6,3.46,R,0.6178052,0.38219482,11.202132,0.020554371
46,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2014G/KAST phase-band : 62.43B,0.15430151,0.7282505,0.0,0.6,62.43,B,0.100349955,0.89965004,10.853003,0.020593934
47,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2013fs/DBSP phase-band : 46.39B,0.08765759,0.6884314,0.0,-1.2,46.39,B,0.25575355,0.7442464,11.231445,0.020608155
48,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2013ej/DEIMOS phase-band : 37.8B,0.19897781,0.73092455,0.002,1.0,37.8,B,0.09484551,0.90515447,9.297517,0.020615336
49,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2014G/DOLORES phase-band : 29.02B,0.13555562,0.65360403,0.006,-0.8,29.02,B,0.27535215,0.7246478,11.236845,0.020618064
50,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sb,SLSN-I/2017egm/KAST phase-band : 6.62B,0.17031072,0.50047153,0.144,-2.0,6.62,B,0.7813837,0.21861632,10.235244,0.020635571
51,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIn/2005cp/DBSP phase-band : 108.0B,0.07157402,0.7407293,0.01,-0.8,108.0,B,0.14861906,0.85138094,11.253327,0.020648306
52,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ic/2004gk/KAST phase-band : 104.52B,0.105607465,0.8035159,0.048,2.0,104.52,B,0.03077098,0.96922904,11.279695,0.020696688
53,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIn/2009kr/KAST phase-band : 29.12B,0.11451847,0.69797117,0.006,-0.6,29.12,B,0.20560032,0.7943997,11.281788,0.020700527
54,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-02cx like/2010ae/GMOS-S phase-band : 4.0B,1.18504,0.46304366,0.008,2.0,4.0,B,0.3823877,0.6176123,11.098852,0.020706814
55,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-norm/2009ig/KAST phase-band : 37.0B,0.10339731,0.7639778,0.048,0.2,37.0,B,0.10612777,0.8938722,11.019464,0.020713277
56,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2016esw/KAST phase-band : 41.46B,0.07095548,0.6749795,0.006,-2.0,41.46,B,0.36234567,0.63765436,11.303119,0.020739669
57,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2013fs/LRIS phase-band : 52.54B,0.052969925,0.714716,0.0,-1.8,52.54,B,0.25598544,0.74401456,11.314605,0.020760743
58,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIb/1993J/KAST phase-band : 13.0B,0.12645796,0.7020834,0.006,-0.2,13.0,B,0.16404772,0.8359523,11.327123,0.020783711
59,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sb,II/2014G/KAST phase-band : 2.4B,0.35709766,0.28702426,0.15,-1.4,2.4,B,0.86628497,0.13371505,10.391971,0.020783942
60,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIb/2011fu/CAFOS phase-band : -5.1B,0.20506787,0.3954428,0.012,-2.0,-5.1,B,0.7233528,0.2766472,11.337037,0.020801902
61,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2008aw/KAST phase-band : 22.0B,0.13644752,0.5287047,0.01,-2.0,22.0,B,0.5803772,0.41962278,11.338255,0.020804137
62,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,0.275637,0.53757435,0.006,-1.6,2.0,B,0.6279469,0.37205306,10.940314,0.020838695
63,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2008aw/KAST phase-band : 57.0B,0.18055676,0.72846425,0.002,1.2,57.0,B,0.075781144,0.92421883,11.359331,0.02084281
64,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,E,IIb/2013df/HET-LRS phase-band : -8.0B,0.6135737,0.6028829,0.016,1.6,-8.0,B,0.30878663,0.69121337,9.859732,0.020845098
65,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,E,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -14.71B,0.27084747,0.56649303,0.066,-1.2,-14.71,B,0.6504917,0.3495083,11.110929,0.020846019
66,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia 02es-like/2002es/KAST phase-band : 12.0B,0.113759816,0.65007406,0.014,-1.4,12.0,B,0.34282103,0.65717894,11.366193,0.020855399
67,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIn/2008fq/KAST phase-band : 62.14B,0.285535,0.7379143,0.006,2.0,62.14,B,0.05197398,0.948026,11.374181,0.020870056
68,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIn/2005cp/DBSP phase-band : 196.0B,0.11772372,0.7346251,0.006,0.2,196.0,B,0.11014634,0.88985366,11.37718,0.02087556
69,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB3,IIn/2008fq/WFCCD phase-band : 10.0B,0.597848,0.44571534,0.01,0.2,10.0,B,0.51138765,0.48861235,10.773316,0.02087852
70,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-norm/2013dy/KAST phase-band : 41.32B,0.20870472,0.7674342,0.048,1.8,41.32,B,0.055335615,0.94466436,11.179082,0.020895481
71,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,0.05148544,0.82295257,0.122,-1.6,15.45,B,0.30226678,0.6977332,8.9724245,0.020914743
72,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.17587577,0.6082057,0.064,-2.0,-10.0,B,0.66277695,0.33722302,11.062234,0.0209512
73,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sb,IIb/1993J/BC-Ekar phase-band : -16.15B,0.24294093,0.43679273,0.15,-2.0,-16.15,B,0.81998765,0.18001235,10.400251,0.020968249
74,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,II/2013fs/ALFOSC phase-band : 6.24B,0.29684636,0.3346441,0.004,-2.0,6.24,B,0.82699496,0.17300503,11.432571,0.020977195
75,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIb/1993J/KAST phase-band : 88.0B,0.122542456,0.7789103,0.046,1.2,88.0,B,0.059175666,0.94082433,11.465027,0.021036746
76,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB3,IIn/2008fq/KAST phase-band : 18.14B,0.47450534,0.49783668,0.01,0.2,18.14,B,0.43566197,0.564338,11.466571,0.021039579
77,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-02cx like/2005hk/LRIS phase-band : -4.57B,0.22875825,0.49843094,0.006,-2.0,-4.57,B,0.6889822,0.31101778,11.46663,0.021039689
78,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2013ej/Other phase-band : 62.72B,0.0864603,0.736268,0.0,-0.2,62.72,B,0.12555152,0.8744485,11.082424,0.021069247
79,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2016esw/KAST phase-band : 81.46B,0.0913412,0.7489477,0.0,0.2,81.46,B,0.08778271,0.91221726,11.490065,0.021082688
80,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ib/2004ao/KAST phase-band : 122.0B,0.0659643,0.8055586,0.048,1.0,122.0,B,0.04231641,0.95768356,11.504182,0.02110859
81,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ib/2004ao/KAST phase-band : 101.0B,0.123875655,0.7869279,0.048,1.6,101.0,B,0.046594758,0.95340526,11.508637,0.021116765
82,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-norm/2012cg/KAST phase-band : 38.55B,0.13307334,0.7761487,0.048,1.0,38.55,B,0.06778525,0.93221474,11.295255,0.021152161
83,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ib/2008D/MMT-Blue phase-band : -12.57B,0.58350337,0.50602925,0.052,0.6,-12.57,B,0.38461694,0.6153831,11.074058,0.021174107
84,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-02cx like/2010ae/X-Shooter phase-band : 9.0B,0.105738394,0.7229977,0.006,2.0,9.0,B,0.060281944,0.93971807,11.549238,0.021191264
85,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,TDE H+He/2016fnl/DBSP phase-band : -1.04g,0.58456117,0.48208353,0.006,0.6,-1.04,g,0.47091675,0.52908325,11.026116,0.021244926
86,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.045415923,0.8104627,0.118,-1.0,19.0,V,0.15299903,0.84700096,9.762142,0.021268282
87,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,1.0352627,0.5535555,0.004,2.0,u,-,0.31402373,0.68597627,11.147216,0.021273311
88,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2014G/KAST phase-band : 99.38B,0.104594305,0.78109926,0.012,1.4,99.38,B,0.038438194,0.9615618,11.142233,0.021345275
89,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ibn/2015G/KAST phase-band : 0.51B,0.7035843,0.42343152,0.124,0.6,0.51,B,0.5253402,0.47465983,10.909644,0.021391459
90,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ibn/2015G/KAST phase-band : 2.46B,0.6764328,0.43913385,0.118,0.6,2.46,B,0.50602,0.49398,10.996998,0.021520544
91,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia 91T-like/1991T/FOS-2 phase-band : 40.0B,0.20356953,0.7482602,0.06,1.2,40.0,B,0.09153822,0.90846175,11.378951,0.021591937
92,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ibn/2015G/KAST phase-band : 1.5B,0.597857,0.4134785,0.118,0.4,1.5,B,0.5210745,0.47892556,11.058985,0.02159958
93,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ia-norm/2011fe/KAST phase-band : -16.69B,0.62071353,0.6310264,0.052,2.0,-16.69,B,0.2631678,0.7368322,11.594317,0.021631189
94,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,E,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.26572788,0.5880742,0.1,-2.0,-1.06,V,0.7429915,0.2570085,10.517621,0.021641195
95,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,SLSN-I/PTF10bfz/LRIS phase-band : 12.0B,0.9430568,0.580416,0.056,2.0,12.0,B,0.32518432,0.67481565,11.046413,0.021702187
96,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,super_chandra/2012dn/FLOYDS-S phase-band : 10.0B,1.1778973,0.33051816,0.116,1.4,10.0,B,0.51484287,0.48515716,11.361308,0.021723343
97,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,II/2013ej/KAST phase-band : 8.9B,0.6809182,0.5923476,0.002,2.0,8.9,B,0.2611755,0.7388245,11.866977,0.02177427
98,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.51550955,0.5936381,0.076,0.8,4.24,V,0.4061048,0.5938952,11.579214,0.02180643
99,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2012aw/KAST phase-band : 34.42B,0.081052326,0.6361392,0.0,-2.0,34.42,B,0.41594064,0.58405936,11.888898,0.021814492
100,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia 91T-like/1991T/UV-Schmidt phase-band : 112.0B,0.037585463,0.8248074,0.12,-1.0,112.0,B,0.13230194,0.8676981,10.018572,0.021826955
101,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ic-BL/2006aj/FORS2 phase-band : 13.01B,0.22888902,0.571135,0.072,-1.0,13.01,B,0.5047787,0.4952213,11.941338,0.02191071
102,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,II/2016bkv/FLOYDS-N phase-band : 12.87B,0.3355523,0.2605497,0.134,-2.0,12.87,B,0.86112565,0.13887435,11.559467,0.021934472
103,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,IIb/2011fu/LRIS phase-band : -15.62B,0.3071059,0.24355403,0.132,-2.0,-15.62,B,0.87000936,0.12999061,11.675529,0.021946482
104,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.21025553,0.7677521,0.062,1.6,3.04,B,0.07416465,0.9258354,9.764117,0.022040898
105,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.022989469,0.8118362,0.118,-1.8,13.0,V,0.1958575,0.80414253,10.152913,0.02207155
106,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sb,SLSN-II/2008es/HET-LRS phase-band : -6.0B,0.3647577,0.6220788,0.144,-1.4,-6.0,B,0.6684147,0.33158532,10.673452,0.022236358
107,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,IIn/2008fq/LDSS-3 phase-band : -2.0B,0.64066786,0.44186625,0.076,0.2,-2.0,B,0.53318876,0.46681124,11.276821,0.02224225
108,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,1.2163085,0.4458845,0.12,2.0,4.0,B,0.3365683,0.6634317,11.532102,0.022745762
109,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ic/2007gr/LRIS phase-band : -6.37B,0.36176226,0.73029965,0.078,1.0,-6.37,B,0.27602255,0.72397745,12.568818,0.023062052
110,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ib/2008D/MMT-Blue phase-band : -11.57B,1.2599112,0.3837032,0.08,1.8,-11.57,B,0.42904449,0.5709555,12.014849,0.02319469
111,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ib/2006fo/EMMI phase-band : 16.36V,0.7716482,0.65244734,0.116,2.0,16.36,V,0.19147636,0.80852365,11.173686,0.023278512
112,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,super_chandra/2012dn/GMOS phase-band : 2.0B,1.1816998,0.4709226,0.15,2.0,2.0,B,0.32377937,0.67622066,11.596061,0.023332113
113,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ic/2019bkc/Goodman phase-band : 0.37g,0.35370174,0.7451326,0.15,1.0,0.37,g,0.16913234,0.83086765,10.2799225,0.02352385
114,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,super_chandra/2012dn/GMOS phase-band : -2.0B,0.96597224,0.4948442,0.092,1.8,-2.0,B,0.29708025,0.7029198,11.79522,0.023590442
115,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,SLSN-I/2015bn/IMACS phase-band : 37.34B,0.17679012,0.7824299,0.138,0.6,37.34,B,0.12953533,0.8704647,10.924374,0.02359476
116,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ic-BL/2006aj/FORS2 phase-band : 8.02B,0.3525278,0.26363397,0.09,-2.0,8.02,B,0.8628774,0.13712259,12.826315,0.023796503
117,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,II/2016bkv/FLOYDS-N phase-band : 5.88B,0.24116863,0.44266814,0.086,-2.0,5.88,B,0.7797541,0.22024587,13.078573,0.02408577
118,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,SB6,Ibn/2010al/EFOSC2-NTT phase-band : 22.82B,0.44166073,0.56974626,0.1,0.0,22.82,B,0.42777714,0.5722229,12.174863,0.024301125
119,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sa,Ic-BL/2006aj/FORS2 phase-band : 5.03B,0.92107195,0.5766421,0.088,2.0,5.03,B,0.33083352,0.66916645,13.157281,0.024410538
120,T2m3ws-20210922.174228-0010.p12_SN_binned.txt,Sc,Ibn/2005la/DEIMOS phase-band : -1.35B,0.0816245,0.7689719,0.094,-1.2,-1.35,B,0.21760061,0.78239936,11.409693,0.02448432
