,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,Ia-02cx like/2012Z/LDSS-3 phase-band : 21.29B,0.05107628,0.85802853,0.068,-2.0,21.29,B,0.32733864,0.67266136,5.693727,0.011186103
1,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,IIb/2013cu/DIS phase-band : 48.19V,0.00014171132,0.9953665,0.06,1.8,48.19,V,4.475364e-05,0.99995524,5.738496,0.011274058
2,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,II/2014G/KAST phase-band : 62.43B,0.011397989,0.97492474,0.058,-0.6,62.43,B,0.02437401,0.975626,5.7088113,0.011282236
3,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,II/2014G/KAST phase-band : 45.14B,0.0062686503,0.9775744,0.058,-1.6,45.14,B,0.03284471,0.9671553,5.7092047,0.011283013
4,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,Ic/2004gt/LDSS-2 phase-band : 25.51B,0.014591022,0.9782083,0.06,-0.2,25.51,B,0.020799499,0.9792005,5.7126656,0.011289853
5,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,Ic/2012hn/EFOSC2-NTT phase-band : -0.98V,0.0070337476,0.9897413,0.064,-1.2,-0.98,V,0.023040727,0.9769593,5.7476444,0.011292033
6,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,Ia 91bg-like/1991bg/KAST phase-band : u-,0.0018615001,0.9901155,0.058,0.8,u,-,0.0016536549,0.9983463,5.7151785,0.011294819
7,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,Ic-BL/2014cp/KAST phase-band : u-,0.012968989,0.985547,0.06,1.0,u,-,0.0077024284,0.9922976,5.7512016,0.011299022
8,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,II/2014cn/KAST phase-band : 67.0B,0.022148732,0.9277984,0.058,-2.0,67.0,B,0.15986553,0.8401345,5.7534103,0.011303361
9,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,Ca-Ib/2005E/DBSP phase-band : 20.0V,0.05601806,0.97647905,0.064,2.0,20.0,V,0.011886597,0.9881134,5.754587,0.011305672
10,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,II/2013ej/Other phase-band : 62.72B,0.0007328725,0.98712337,0.056,-0.6,62.72,B,0.0018234544,0.9981766,5.7215285,0.011307368
11,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,IIb/2011dh/OSIRIS phase-band : 398.61B,0.00039357744,0.99073905,0.058,-2.0,398.61,B,0.0034391573,0.9965609,5.7131705,0.011313208
12,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,Sa,Ib/2008D/LRIS phase-band : 95.76B,0.07812478,0.7651909,0.104,-2.0,95.76,B,0.41906175,0.5809382,5.7586923,0.011313737
13,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,S0,Ic-BL/2003jd/MMT-Blue phase-band : 50.09B,0.1347119,0.68483776,0.096,-2.0,50.09,B,0.56213087,0.43786913,5.744849,0.011353456
14,T2m3ws-20220817.165359-0041.p12_SN_binned.txt,E,super_chandra/2012dn/GMOS phase-band : -2.0B,0.052160673,0.8778776,0.068,-2.0,-2.0,B,0.29763243,0.7023676,5.7794013,0.011354423
