,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sc,Ia-norm/2012cg/KAST phase-band : -8.44B,0.60559136,0.38731307,0.028,0.0,-8.44,B,0.6000051,0.3999949,7.8527975,0.015993478
1,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,SB6,Ia-norm/2009Y/Other phase-band : -5.64B,0.34758502,0.5286916,0.05,-0.2,-5.64,B,0.48235512,0.5176449,9.186234,0.017941864
2,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2011fe/STIS phase-band : 2.81B,0.02401384,0.51090455,0.02,0.8,2.81,B,0.45436284,0.54563713,10.23944,0.018787963
3,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2011by/KAST phase-band : -2.77B,0.23880744,0.3059957,0.026,-1.6,-2.77,B,0.8235272,0.17647275,10.223098,0.018827068
4,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2011by/KAST phase-band : 5.25B,0.5436968,0.5226239,0.022,2.0,5.25,B,0.35896164,0.64103836,10.371481,0.019100333
5,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : -5.5B,0.4223885,0.37329718,0.028,0.0,-5.5,B,0.66002053,0.3399795,10.368597,0.019165613
6,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2011by/KAST phase-band : -4.75B,0.2287252,0.2510023,0.026,-2.0,-4.75,B,0.87798625,0.12201377,10.410091,0.01917144
7,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,SB5,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.33875188,0.6046569,0.032,-0.2,8.0,B,0.43398044,0.5660196,9.543761,0.019202739
8,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,SB5,Ia-norm/2012ht/AFOSC phase-band : -12.15B,0.4794077,0.41182715,0.036,-1.0,-12.15,B,0.7098126,0.29018745,8.991076,0.019252839
9,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2011by/KAST phase-band : -10.76B,0.44587412,0.35641655,0.026,0.0,-10.76,B,0.67386556,0.32613444,10.572444,0.01947043
10,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sc,Ia-norm/2011fe/STIS phase-band : -0.47B,0.013719819,0.48438376,0.022,-1.2,-0.47,B,0.5466092,0.45339078,10.624227,0.019493995
11,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2012ht/KAST phase-band : 2.3B,0.49204105,0.5107879,0.022,2.0,2.3,B,0.36671382,0.6332862,10.709042,0.019685738
12,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia 91bg-like/2015ac/AFOSC phase-band : u-,1.3764093,0.4615858,0.022,2.0,u,-,0.45270678,0.54729325,9.3692875,0.01976643
13,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2017erp/KAST phase-band : 4.36B,1.1868205,0.536238,0.022,2.0,4.36,B,0.40578476,0.5942153,8.797837,0.019949744
14,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-norm/2013dy/STIS phase-band : 0.0B,0.46754265,0.4493579,0.026,1.2,0.0,B,0.48376325,0.5162368,10.8919325,0.019985197
15,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,S0,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.9679115,0.47691417,0.008,1.6,6.31,B,0.45011395,0.54988605,9.68072,0.020001488
16,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.70081365,0.5241848,0.022,1.4,10.22,B,0.4084627,0.5915373,10.826699,0.02008664
17,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia 99aa-like/1999aa/KAST phase-band : 0.0B,0.23555037,0.43257248,0.03,-0.8,0.0,B,0.66782725,0.33217278,11.101986,0.020370618
18,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sc,Ia 91T-like/2013U/AFOSC phase-band : u-,0.76444864,0.55002284,0.028,1.8,u,-,0.30207244,0.6979276,9.315778,0.020519333
19,T2m3ws-20211115.143731-0071.p12_SN_binned.txt,Sa,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,0.920869,0.4789727,0.008,1.4,2.0,B,0.45103097,0.54896903,10.995063,0.020863498
