,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
16,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.898875,0.02625623,0.132,0.2,-2.79,B,0.98374885,0.016251154,15.092276,0.029944992
17,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 5.88B,1.8178353,0.009967736,0.13,2.0,5.88,B,0.98863614,0.011363894,16.045473,0.030331707
18,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.5608772,0.06363793,0.15,-0.4,-21.67,B,0.9693923,0.03060769,15.684062,0.030336676
19,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.8408883,0.035944764,0.146,0.2,-3.81,B,0.9780347,0.021965334,15.178133,0.0304171
20,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,1.2790457,0.018981636,0.146,0.8,-28.66,B,0.9862185,0.013781486,15.966241,0.03070431
21,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,1.4857503,0.17825496,0.114,1.2,-1.06,V,0.8546351,0.14536491,15.148576,0.030789787
22,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : 10.32B,0.9620248,0.058418237,0.15,0.8,10.32,B,0.9578194,0.042180598,15.9874,0.030983333
23,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,0.76849884,0.086339,0.15,0.4,5.35,B,0.94564694,0.054353043,16.059097,0.031062085
24,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II-flash/2014G_early/BC-Asi phase-band : -6.87B,1.5739213,0.06490809,0.146,1.0,-6.87,B,0.95291543,0.047084548,16.235159,0.031101836
25,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2015bn/EFOSC2-NTT phase-band : -27.16B,1.8712224,0.09296832,0.148,2.0,-27.16,B,0.903929,0.09607099,16.195023,0.031144276
26,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,S0,Ibn/2010al/X-Shooter phase-band : 2.82B,1.561889,0.00831473,0.14,2.0,2.82,B,0.99060035,0.009399659,16.516771,0.03134112
27,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : -18.39B,0.6468455,0.06225493,0.15,-0.4,-18.39,B,0.9696395,0.030360507,15.858506,0.031402983
28,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II/2016esw/KAST phase-band : -0.42B,1.1918365,0.0058949995,0.134,1.4,-0.42,B,0.9945854,0.0054145968,16.26592,0.0315231
29,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,S0,II-flash/2014G_early/BC-Asi phase-band : -5.09B,2.5246005,0.017087348,0.134,2.0,-5.09,B,0.9817028,0.01829721,16.51346,0.031634983
30,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II/2013ej/BC-Asi phase-band : -3.61B,1.9705122,0.10596041,0.15,2.0,-3.61,B,0.890732,0.109267995,15.998872,0.031680934
31,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,S0,SLSN-II/2013hx/EFOSC2-NTT phase-band : 0.02B,2.1768107,0.0052790204,0.128,2.0,0.02,B,0.9939369,0.0060630827,16.769785,0.031700917
32,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,Ia-02cx like/2005hk/DIS phase-band : -5.9B,1.2193877,0.0240309,0.02,0.6,-5.9,B,0.9807085,0.019291501,16.898003,0.03170357
33,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,SB1,Ia-norm/2012fr/KAST phase-band : -5.65B,0.51350415,0.2204387,0.042,0.0,-5.65,B,0.804181,0.19581899,17.198385,0.031848863
34,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : -0.39B,0.7286817,0.017028185,0.136,0.4,-0.39,B,0.9885824,0.011417623,15.797438,0.03184967
35,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,SB1,II/2012aw/ALFOSC phase-band : -5.74B,1.2614608,0.19962777,0.02,1.2,-5.74,B,0.7601674,0.23983255,17.200413,0.031911712
36,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,Sb,II-flash/2013fs_early/ISIS phase-band : 3.19B,2.4237928,0.00023946761,0.076,2.0,3.19,B,0.99972045,0.0002795412,17.40797,0.03194123
37,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,Sc,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.60110253,0.02999311,0.052,-0.6,-3.65,B,0.9793847,0.020615252,17.476551,0.032067068
38,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,SB1,Ia-02cx like/2012Z/KAST phase-band : -7.64B,1.2117593,0.110971704,0.018,1.2,-7.64,B,0.8607556,0.13924436,17.734497,0.032540362
39,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II/2014G/KAST phase-band : 2.4B,1.9378016,0.0032538753,0.0,2.0,2.4,B,0.99583364,0.0041663605,17.872478,0.032793537
40,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,IIb/PS15bgt/AFOSC phase-band : 13.0B,1.8756863,0.059424035,0.106,1.6,13.0,B,0.943205,0.056795027,17.336695,0.033533257
41,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,Sa,II-flash/2016bkv_early/FLOYDS-N phase-band : 0.81B,0.587769,0.003138949,0.132,-0.8,0.81,B,0.99855703,0.0014429705,18.773752,0.03515684
42,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,SB1,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.16733788,0.7598044,0.014,-0.6,9.91,B,0.3761256,0.6238744,18.202524,0.03520798
43,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,SB1,SLSN-I/Gaia16apd/ALFOSC phase-band : -15.16B,0.5302938,0.12308244,0.134,-1.0,-15.16,B,0.9185763,0.08142368,19.490635,0.03576263
44,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II-flash/2013fs_early/LRIS phase-band : -4.43B,0.49473447,0.0016038074,0.108,-1.0,-4.43,B,0.9993714,0.00062860706,19.458958,0.036035106
45,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II-flash/2016bkv_early/FLOYDS-N phase-band : -3.13B,0.41142717,0.007302996,0.122,-1.6,-3.13,B,0.99771464,0.0022853592,19.8687,0.03734718
46,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,SB1,SLSN-I/iPTF13ajg/X-Shooter phase-band : 15.43R,0.26864606,0.14313287,0.146,-1.8,15.43,R,0.9188056,0.08119439,24.79471,0.04549488
47,OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN_binned.txt,E,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.42693537,0.01089124,0.124,-1.8,0.0,B,0.9966758,0.0033241939,22.20772,0.046753094
