,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
12,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,Sc,Ibn/2005la/DEIMOS phase-band : -1.35B,0.55833393,0.62767756,0.006,1.6,-1.35,B,0.21882713,0.7811729,13.263791,0.026741514
13,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,Sc,II/1999em/KAST phase-band : 5.0B,1.0565745,0.5408675,0.14,2.0,5.0,B,0.33014387,0.66985613,13.001846,0.02680793
14,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,Sc,II/2013ej/BC-Asi phase-band : -3.61B,0.4733398,0.40771562,0.108,-0.8,-3.61,B,0.68206334,0.31793666,13.467668,0.026828023
15,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB1,TDE H+He/2019qiz/BINOSPEC phase-band : 23.0g,0.96031487,0.47088292,0.114,1.4,23.0,g,0.35951534,0.64048463,12.192456,0.02685563
16,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,Sc,Ibn/2011hw/AFOSC phase-band : -14.42B,0.93596756,0.52796274,0.088,2.0,-14.42,B,0.3241828,0.6758172,13.165457,0.02686828
17,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB3,IIb/2011fu/AFOSC phase-band : -9.0B,0.83238095,0.7046948,0.094,2.0,-9.0,B,0.19085109,0.8091489,12.204083,0.02688124
18,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,Sc,II/2012aw/BC-Ekar phase-band : -7.74B,0.40572128,0.4791163,0.132,-0.8,-7.74,B,0.62166923,0.3783308,13.642263,0.027014384
19,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,S0,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.94378227,0.49571842,0.1,1.2,13.0,B,0.54891914,0.4510809,14.045286,0.027114451
20,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB6,Ia 91T-like/2013U/AFOSC phase-band : u-,0.7011894,0.62423986,0.13,1.2,u,-,0.33784994,0.66215,13.711375,0.027532881
21,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB4,Ia-norm/2012cg/KAST phase-band : -8.44B,0.5088206,0.3198204,0.078,-1.2,-8.44,B,0.7953376,0.20466235,14.200298,0.027573394
22,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB3,SLSN-I/2017egm/SPRAT phase-band : -5.69B,0.18425165,0.76661664,0.13,-1.0,-5.69,B,0.3546541,0.64534587,11.947611,0.027656507
23,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB3,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.18859762,0.76745737,0.13,-1.0,-10.67,B,0.35333014,0.64666986,11.950959,0.027664257
24,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB3,II/1999em/LRIS phase-band : 122.25B,0.010956718,0.9651641,0.056,-2.0,122.25,B,0.059502788,0.9404972,14.49752,0.028879523
25,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB3,Ia-CSM/2005gj/DEIMOS phase-band : 76.05g,1.5137498,0.42562628,0.04,2.0,76.05,g,0.41718662,0.5828134,14.470397,0.028883029
26,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB3,II-flash/iPTF15crj_early/GMOS phase-band : u-,0.3783893,0.40563595,0.044,-1.0,u,-,0.70277226,0.2972277,14.695735,0.02898567
27,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,SB4,Ic/2014L/BFOSC phase-band : -9.0B,1.5174223,0.41011733,0.038,2.0,-9.0,B,0.42591724,0.5740828,14.904524,0.029053653
28,T2m3ws-20220428.155027-0033.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : -18.39B,0.24257746,0.4838948,0.046,-2.0,-18.39,B,0.79116917,0.20883085,15.850792,0.029517302
