,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
39,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,IIb/2008ax/AFOSC phase-band : 6.77B,0.5687134,0.36119792,0.014,0.0,6.77,B,0.6424924,0.35750762,10.115906,0.018872958
40,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 7.0B,0.8933507,0.64294034,0.09,2.0,7.0,B,0.2609723,0.73902774,10.003619,0.018874753
41,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2012aw/EFOSC2-NTT phase-band : 20.38B,0.23694727,0.526639,0.01,-1.2,20.38,B,0.5926807,0.4073193,9.949506,0.018879518
42,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ibn/2015G/KAST phase-band : 2.46B,0.72169834,0.007576417,0.104,-0.6,2.46,B,0.99524343,0.00475658,9.723314,0.01888022
43,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2013ej/BC-Asi phase-band : 4.39B,0.4210368,0.34878096,0.124,-2.0,4.39,B,0.8719139,0.1280861,9.653844,0.018892063
44,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/2014cp/KAST phase-band : u-,0.8078863,0.55536085,0.044,1.8,u,-,0.30304107,0.6969589,9.7398405,0.018912312
45,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 52.22B,0.16875999,0.61470664,0.022,-1.2,52.22,B,0.49744004,0.50255996,10.295859,0.01892621
46,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 2.0B,0.29050365,0.6037198,0.076,-0.6,2.0,B,0.5146636,0.4853364,9.965581,0.018945972
47,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic/2004gt/LDSS-2 phase-band : 25.51B,1.3371539,0.38295373,0.012,2.0,25.51,B,0.4142147,0.5857853,9.909795,0.018947983
48,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2007sr/KAST phase-band : 30.59B,0.82448906,0.532815,0.014,2.0,30.59,B,0.26772204,0.732278,10.334051,0.018961562
49,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : -5.6B,0.6650981,0.71197283,0.148,1.2,-5.6,B,0.3601985,0.6398015,9.772841,0.018976392
50,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2018hna/HFOSC phase-band : -76.0B,1.183815,0.4535692,0.102,2.0,-76.0,B,0.41749373,0.5825063,9.734966,0.019013606
51,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/RC-Spec-4 phase-band : 31.0B,0.2897344,0.48709,0.036,-0.8,31.0,B,0.59186876,0.40813124,10.365109,0.01901855
52,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : -13.49B,0.13187428,0.62529504,0.058,-2.0,-13.49,B,0.6197348,0.3802652,10.090506,0.019038688
53,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : 38.35B,0.41420177,0.51048696,0.012,0.2,38.35,B,0.45631427,0.54368573,10.381633,0.019048866
54,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-02cx like/2002cx/LRIS phase-band : 23.26B,0.82349896,0.5400668,0.0,2.0,23.26,B,0.25630483,0.7436952,10.389665,0.019063605
55,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/iPTF14flu/ALFOSC phase-band : u-,0.445184,0.032227658,0.132,-2.0,u,-,0.989598,0.0104020415,10.104987,0.019066013
56,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/2002ap/FAST phase-band : 0.11B,0.6568683,0.7038078,0.086,2.0,0.11,B,0.21838394,0.78161603,9.878355,0.019070182
57,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,0.18774514,0.6108192,0.098,-1.2,-5.0,B,0.5820893,0.4179107,10.107607,0.019070957
58,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ca-Ib/2010et/LRIS phase-band : 4.15g,0.7365402,0.38321608,0.094,0.6,4.15,g,0.6126693,0.3873307,10.089054,0.019071935
59,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2014G/KAST phase-band : 45.14B,1.1482944,0.4304069,0.012,2.0,45.14,B,0.36813912,0.63186085,9.956233,0.019073242
60,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia 91bg-like/1991bg/BC-Asi phase-band : u-,0.3745853,0.662798,0.034,0.8,u,-,0.27035367,0.7296463,10.092033,0.019077567
61,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 12.0B,0.92882776,0.6254572,0.09,2.0,12.0,B,0.2694798,0.7305202,10.117002,0.019088682
62,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2018hna/HFOSC phase-band : -54.0B,0.88395697,0.44314146,0.102,1.2,-54.0,B,0.49698806,0.50301194,9.774361,0.019090548
63,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-02cx like/2005hk/LRIS phase-band : 24.4B,1.0903716,0.43306166,0.004,2.0,24.4,B,0.3422422,0.65775776,10.407002,0.019095419
64,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 30.29B,0.5296452,0.60407877,0.012,1.6,30.29,B,0.24483524,0.75516474,10.411242,0.019103196
65,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,SLSN-IIn/PTF10fel/HET-LRS phase-band : 12.0R,0.72561044,0.70613694,0.066,2.0,12.0,R,0.21092859,0.78907144,10.030208,0.019105157
66,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ca-Ia/2016hnk/EFOSC2-NTT phase-band : 60.16B,0.5136905,0.70293784,0.04,2.0,60.16,B,0.15559697,0.844403,10.011322,0.019105578
67,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2014G/BC-Asi phase-band : 16.94B,0.72571635,0.00017084069,0.14,-1.4,16.94,B,0.9999369,6.312154e-05,9.591559,0.019106692
68,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : -1.0B,0.23510885,0.55113834,0.116,-1.4,-1.0,B,0.66624075,0.33375925,10.129269,0.019111827
69,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia 91bg-like/1999by/FAST phase-band : -1.85B,0.2783698,0.37481624,0.124,-2.0,-1.85,B,0.83927095,0.16072904,9.829892,0.019124305
70,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2018hna/HFOSC phase-band : -40.0B,0.77524555,0.45205578,0.1,1.0,-40.0,B,0.50421685,0.49578312,9.8091955,0.019158585
71,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : 2.28B,0.44802523,0.6635092,0.064,2.0,2.28,B,0.21875376,0.78124624,10.160778,0.019171279
72,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2016bkv/FLOYDS-N phase-band : 23.83B,1.1081961,0.4337032,0.146,1.6,23.83,B,0.5317879,0.46821213,10.142319,0.019172626
73,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 36.77B,1.0405678,0.5138329,0.08,2.0,36.77,B,0.34705204,0.65294796,10.150994,0.019189024
74,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2012aw/KAST phase-band : 34.42B,0.78674287,0.55737555,0.088,2.0,34.42,B,0.3115084,0.68849164,10.02199,0.019199215
75,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2013fs/DBSP phase-band : 46.39B,1.0723997,0.4578201,0.086,2.0,46.39,B,0.38941386,0.6105861,10.17621,0.019200396
76,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ibn/2010al/EFOSC2-NTT phase-band : 22.82B,1.1351275,0.46581244,0.098,1.8,22.82,B,0.4301104,0.5698896,9.639892,0.01920297
77,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ia-CSM/2005gj/DEIMOS phase-band : 76.05g,1.3528984,0.4439029,0.05,2.0,76.05,g,0.43926978,0.5607302,9.717611,0.019204766
78,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ia 91bg-like/1999by/FAST phase-band : -3.0B,0.25637513,0.4245035,0.124,-2.0,-3.0,B,0.8186122,0.18138778,10.140402,0.019205306
79,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 46.24B,0.39321852,0.58252114,0.052,0.0,46.24,B,0.43684408,0.5631559,10.455433,0.019219546
80,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2018hna/HFOSC phase-band : -29.0B,0.9901043,0.5360859,0.092,2.0,-29.0,B,0.33216614,0.66783386,9.900258,0.019223802
81,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/iPTF15crj/ALFOSC phase-band : u-,1.1822088,0.43691853,0.1,2.0,u,-,0.41772062,0.5822794,10.189931,0.019226285
82,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,Sa,Ib/2008D/MMT-Blue phase-band : -9.57B,1.8271747,0.008675313,0.088,1.4,-9.57,B,0.98615867,0.013841325,10.462917,0.019233305
83,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia 91bg-like/2015ac/KAST phase-band : u-,0.18771222,0.73826426,0.088,0.2,u,-,0.31957465,0.68042535,10.197381,0.019240342
84,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,IIb/2011fu/CAFOS phase-band : -5.1B,0.4569948,0.095435895,0.112,-1.4,-5.1,B,0.9548708,0.045129184,10.203632,0.019252136
85,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,SLSN-I/PTF10nmn/DBSP phase-band : u-,1.1048306,0.5355696,0.09,2.0,u,-,0.36377645,0.63622355,9.627152,0.019254306
86,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : 53.18B,0.905659,0.6474902,0.092,2.0,53.18,B,0.26070452,0.7392955,10.211123,0.01926627
87,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2009Y/Other phase-band : -5.64B,0.13744318,0.66821134,0.066,-2.0,-5.64,B,0.59216946,0.4078305,9.768847,0.019267945
88,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,ILRT/2017be/ALFOSC phase-band : 26.0B,1.7926036,0.20683981,0.078,2.0,26.0,B,0.65959114,0.3404089,10.194719,0.019271681
89,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,IIn/2002bu/KAST phase-band : 34.0B,0.9311844,0.002261404,0.116,0.0,34.0,B,0.99815166,0.001848317,10.181855,0.019283816
90,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-pec/2000cx/KAST phase-band : 5.0B,0.10411603,0.70229936,0.098,-1.4,5.0,B,0.51274186,0.4872581,10.222838,0.019288374
91,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-pec/2000cx/KAST phase-band : 4.0B,0.07671493,0.7029355,0.098,-2.0,4.0,B,0.5700314,0.4299686,10.229626,0.01930118
92,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,IIb/2011dh/ALFOSC phase-band : -11.44B,0.9819718,0.55845004,0.15,1.8,-11.44,B,0.4082792,0.59172076,9.979659,0.019303016
93,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ib/2008D/MMT-Blue phase-band : -10.57B,1.4972486,0.3187524,0.146,1.6,-10.57,B,0.6314532,0.36854675,10.218261,0.019316183
94,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,Sa,Ca-Ib/2005E/LRIS phase-band : -1.65V,0.732561,0.11448135,0.106,-0.4,-1.65,V,0.9121638,0.08783622,10.143853,0.019321624
95,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2014cn/KAST phase-band : 67.0B,1.1711855,0.42729348,0.08,2.0,67.0,B,0.41470474,0.58529526,9.683239,0.019327821
96,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-pec/2007J/LRIS phase-band : 54.26V,0.552225,0.7579761,0.082,2.0,54.26,V,0.18078756,0.81921244,9.973962,0.019329382
97,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,IIn/2008fq/LDSS-3 phase-band : -2.0B,1.1618907,0.50638354,0.074,2.0,-2.0,B,0.36601305,0.63398695,9.822752,0.019336125
98,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,IIn/2008fq/KAST phase-band : 11.17B,2.0091753,0.032607123,0.084,2.0,11.17,B,0.93876696,0.061233047,10.251063,0.019341629
99,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2012ht/KAST phase-band : 10.32B,0.1075927,0.6932487,0.098,-1.6,10.32,B,0.5412769,0.45872313,10.019984,0.019343598
100,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,Sa,Ibn/2015G/KAST phase-band : 1.5B,0.6141659,0.06646502,0.108,-0.8,1.5,B,0.95845866,0.04154132,9.963392,0.019346394
101,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ia-norm/2012ht/AFOSC phase-band : -12.15B,0.2983184,0.5555574,0.142,-2.0,-12.15,B,0.77027893,0.2297211,9.829528,0.019349465
102,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2016esw/KAST phase-band : 41.46B,0.99203795,0.4849168,0.086,2.0,41.46,B,0.36699957,0.63300043,10.261044,0.01936046
103,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2016esw/KAST phase-band : 20.52B,0.6994846,0.38503888,0.14,0.6,20.52,B,0.66465646,0.33534357,9.973316,0.019365663
104,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ibn/2015G/KAST phase-band : 0.51B,0.6530306,0.043000355,0.108,-0.8,0.51,B,0.97656655,0.023433454,9.976154,0.019371172
105,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ibn/2011hw/AFOSC phase-band : -14.42B,0.2787236,0.49171895,0.114,-2.0,-14.42,B,0.78261,0.21738999,9.724543,0.019371599
106,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia 91T-like/1991T/UV-Schmidt phase-band : 112.0B,0.08622456,0.6704447,0.006,-2.0,112.0,B,0.5045567,0.49544328,9.749274,0.019382255
107,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,IIn/2009kr/KAST phase-band : 15.12B,1.3121169,0.011778226,0.132,0.8,15.12,B,0.98825616,0.011743855,9.732904,0.019388257
108,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2007od/KAST phase-band : 11.22B,0.5480838,0.43931308,0.15,0.2,11.22,B,0.6578405,0.34215954,10.035563,0.019411149
109,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ic-BL/2006aj/FORS2 phase-band : 8.02B,0.3538483,0.30226532,0.13,-2.0,8.02,B,0.88664067,0.11335934,10.212579,0.019415548
110,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,Sa,IIb/2008ax/CAFOS phase-band : -13.13B,1.3486587,0.357775,0.128,2.0,-13.13,B,0.478974,0.521026,10.290935,0.019416858
111,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2012aw/BC-Ekar phase-band : 5.18B,0.3588497,0.37373984,0.118,-2.0,5.18,B,0.847088,0.15291202,9.8476925,0.019423455
112,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,Sb,Ibn/2011hw/AFOSC phase-band : -18.68B,0.3533542,0.3636285,0.118,-2.0,-18.68,B,0.84512895,0.15487102,9.733044,0.019427234
113,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2012aw/BC-Ekar phase-band : 6.26B,0.3912314,0.39760974,0.14,-2.0,6.26,B,0.85646236,0.14353763,9.893462,0.019437058
114,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,Ia-norm/2012ht/KAST phase-band : 2.3B,0.1122975,0.6585757,0.146,-2.0,2.3,B,0.6980899,0.3019101,9.757533,0.019437317
115,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,IIb/2013cu/DBSP phase-band : 23.34V,1.0542303,0.46915308,0.114,2.0,23.34,V,0.41261795,0.5873821,10.012255,0.019441271
116,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,IIb/2011dh/LRIS phase-band : -13.96B,0.40150622,0.419957,0.15,-1.2,-13.96,B,0.7876607,0.2123393,10.254679,0.019458594
117,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2018hna/HFOSC phase-band : -18.0B,1.3848146,0.3375871,0.122,2.0,-18.0,B,0.53354317,0.46645683,9.837029,0.019479267
118,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,II/2013ej/KAST phase-band : 8.9B,0.3578699,0.27658194,0.104,-1.4,8.9,B,0.8576347,0.1423653,10.036684,0.019488707
119,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,ILRT/2017be/ALFOSC phase-band : 13.0B,1.151942,0.24265426,0.138,1.0,13.0,B,0.7561139,0.24388613,9.943127,0.019496325
120,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/KAST phase-band : 60.0B,0.12998861,0.55151176,0.004,-2.0,60.0,B,0.62561923,0.37438077,10.6288,0.019502386
121,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2016esw/KAST phase-band : 27.5B,0.9903432,0.46853474,0.134,1.8,27.5,B,0.46680415,0.53319585,10.102323,0.019502552
122,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2016bkv/FLOYDS-N phase-band : 17.88B,0.49216193,0.3897874,0.146,-0.8,17.88,B,0.7761459,0.22385414,10.317207,0.019503227
123,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,E,II/2003ed/LRIS phase-band : u-,1.5583639,0.30873752,0.14,2.0,u,-,0.5980623,0.4019377,10.339324,0.019508159
124,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : 8.26B,0.08603777,0.6937665,0.106,-2.0,8.26,B,0.592243,0.407757,10.047391,0.019509496
125,T2m3ws-20220716.124920-0226.p12_SN_binned.txt,S0,Ia-norm/2011fe/SNIFS phase-band : 11.36B,0.11424584,0.6995725,0.108,-2.0,11.36,B,0.5783685,0.42163154,10.340491,0.01951036
