,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
11,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,E,Ia-norm/2009ig/KAST phase-band : -7.78B,0.38068992,0.0066484907,0.058,-1.6,-7.78,B,0.99748206,0.0025179652,14.08194,0.026272276
12,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,Ia-norm/2017erp/KAST phase-band : 4.36B,1.2128929,0.32102156,0.038,0.4,4.36,B,0.7657516,0.23424838,11.804464,0.026290566
13,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB5,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.77418953,0.35529134,0.056,0.2,8.0,B,0.6916758,0.30832422,13.151219,0.026675902
14,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sa,Ia-norm/2009Y/LRIS phase-band : 6.02B,1.396773,0.27454114,0.042,2.0,6.02,B,0.64164287,0.3583571,14.777447,0.027114581
15,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 5.25B,0.4262303,0.2136601,0.034,-0.6,5.25,B,0.86405545,0.13594456,14.6636305,0.027205251
16,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,Ia 91bg-like/2015ac/AFOSC phase-band : u-,2.049924,0.31847692,0.038,2.0,u,-,0.64534086,0.35465917,13.30056,0.027423836
17,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sc,Ia-norm/2011fe/STIS phase-band : 2.81B,0.019605722,0.16760911,0.036,-1.6,2.81,B,0.89661235,0.10338768,14.955277,0.027440878
18,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,Ib/2005bf/WFCCD phase-band : -31.0B,0.92196184,0.20779131,0.03,0.2,-31.0,B,0.7799932,0.2200068,14.351309,0.028084753
19,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sa,Ib/2005bf/WFCCD phase-band : -23.0B,1.2560145,0.00031454122,0.028,0.4,-23.0,B,0.99971175,0.00028826727,14.419797,0.028163666
20,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB2,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.6366019,0.5183225,0.034,2.0,6.24,B,0.29425398,0.705746,13.23881,0.028409462
21,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,S0,Ia-rapid/2002bj/LRIS phase-band : 6.31B,1.2662625,0.14220385,0.014,0.6,6.31,B,0.87790126,0.12209873,13.889632,0.028520806
22,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sa,Ia-norm/2012cg/KAST phase-band : 9.55B,1.1326442,0.28956437,0.032,2.0,9.55,B,0.6252113,0.3747887,15.527209,0.028647987
23,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,E,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.65953374,0.01590011,0.1,-1.6,-1.06,V,0.99496347,0.0050365445,14.193056,0.02920382
24,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : -5.65B,0.24324805,0.19375813,0.052,-2.0,-5.65,B,0.9261556,0.073844396,15.726821,0.029286444
25,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB2,Ic-BL/2002ap/FOSC phase-band : -5.31B,1.24816,0.5800725,0.124,2.0,-5.31,B,0.24454753,0.75545245,12.496822,0.029404288
26,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB2,Ia-norm/2012fr/RSS phase-band : -14.19B,1.0853053,0.2151426,0.086,0.8,-14.19,B,0.7203752,0.27962485,15.428291,0.02972696
27,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,SLSN-I/2017egm/KAST phase-band : 6.62B,0.63562787,0.022953773,0.148,0.0,6.62,B,0.9853017,0.014698312,15.038543,0.030380895
28,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,Ib/2005bf/WFCCD phase-band : -19.0B,1.4957904,0.27149677,0.022,1.8,-19.0,B,0.58126944,0.41873056,15.623334,0.030395592
29,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB3,SLSN-II/2008es/HET-LRS phase-band : -13.0B,1.0778811,0.26126817,0.148,0.4,-13.0,B,0.7695775,0.2304225,14.6296835,0.030415144
30,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB2,Ic/2019bkc/Goodman phase-band : 0.37g,1.4163679,0.4722146,0.15,2.0,0.37,g,0.34742993,0.65257007,13.31723,0.03047421
31,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,SLSN-II/2008es/HET-LRS phase-band : -6.0B,1.0382897,0.21105634,0.15,0.0,-6.0,B,0.8025399,0.19746011,14.76536,0.030633528
32,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB2,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.40490615,0.5809002,0.12,1.2,19.0,V,0.27439648,0.7256035,14.185433,0.030972563
33,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sa,Ibn/2005la/DEIMOS phase-band : -1.35B,1.3079942,0.21044229,0.0,1.0,-1.35,B,0.7820296,0.21797039,15.300999,0.03097368
34,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB3,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.23315898,0.20879066,0.07,-2.0,-6.0,B,0.90598804,0.09401198,15.76546,0.031095583
35,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB2,IIb/2008aq/KAST phase-band : -5.28B,0.8475449,0.5882465,0.018,2.0,-5.28,B,0.22940734,0.7705927,14.033548,0.031116515
36,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,SLSN-I/2017egm/KAST phase-band : -0.39B,0.46181506,0.0016699975,0.144,-1.0,-0.39,B,0.9992673,0.0007326961,15.481958,0.031403568
37,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,SLSN-I/2017egm/SPRAT phase-band : -5.69B,0.31975514,0.68000966,0.13,0.0,-5.69,B,0.30611348,0.6938865,13.648317,0.031593326
38,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,Ibn/2011hw/AFOSC phase-band : -18.68B,2.0911655,0.17752141,0.114,2.0,-18.68,B,0.70667106,0.29332894,15.776323,0.03161588
39,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,IIb/1993J/BC-Ekar phase-band : -16.15B,0.94922274,0.027783569,0.13,0.4,-16.15,B,0.9787694,0.021230573,15.921444,0.031652972
40,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,SLSN-I/2017egm/SPRAT phase-band : -10.67B,0.30732563,0.6807321,0.13,-0.2,-10.67,B,0.32240745,0.6775926,13.677039,0.031659815
41,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sc,super_chandra/2009dc/ALFOSC phase-band : 10.0B,0.69673675,0.056689013,0.022,-1.2,10.0,B,0.9628568,0.03714316,17.49907,0.03210838
42,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,II/2014G/KAST phase-band : 2.4B,1.6836874,0.005678009,0.144,2.0,2.4,B,0.9924293,0.0075706975,16.128777,0.032129034
43,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sc,Ia 91T-like/2017pp/ALFOSC phase-band : 0.26B,1.3309549,0.12537406,0.14,1.8,0.26,B,0.79768795,0.20231205,17.627796,0.03234458
44,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sc,II/2013fs/ALFOSC phase-band : 6.24B,1.8224232,0.026193272,0.126,1.6,6.24,B,0.9590451,0.04095486,16.372753,0.03235722
45,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.22852731,0.682508,0.124,1.6,13.0,V,0.17464285,0.82535714,14.934779,0.032608688
46,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,E,super_chandra/2007if/SNIFS phase-band : -3.5B,1.6893616,0.0546557,0.118,1.6,-3.5,B,0.9402756,0.059724364,17.775766,0.032616086
47,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,Ibn/2011hw/AFOSC phase-band : -14.42B,1.4920037,0.19503504,0.12,1.4,-14.42,B,0.72415143,0.2758486,16.460848,0.032725345
48,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,SLSN-I/2015bn/IMACS phase-band : 37.34B,1.1885877,0.47115457,0.106,2.0,37.34,B,0.3581699,0.6418301,15.476792,0.032929346
49,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,Ia 91T-like/1991T/Other phase-band : -7.0B,0.43321136,0.0025457037,0.146,-1.2,-7.0,B,0.99895656,0.0010434206,16.411987,0.033088684
50,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,II/2013ej/HET-LRS phase-band : -2.61B,0.8610363,0.4820767,0.0,2.0,-2.61,B,0.34567901,0.654321,15.905048,0.033204693
51,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.5135869,0.00026690905,0.144,-1.4,-3.81,B,0.9998996,0.000100372396,16.602358,0.033271257
52,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sb,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.5597063,0.029271683,0.136,-1.2,-2.79,B,0.9877892,0.012210765,16.703308,0.03327352
53,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB3,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.42596102,0.19428886,0.15,-1.4,-3.99,V,0.896597,0.103402995,16.802032,0.033403642
54,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,II-flash/2019vqd_early/EFOSC2-NTT phase-band : u-,0.42995286,0.19198842,0.142,-1.4,u,-,0.88178277,0.11821723,16.61065,0.033556867
55,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB3,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.11205531,0.69314146,0.142,-1.6,9.91,B,0.5202339,0.4797661,15.844289,0.03378313
56,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB3,SLSN-I/2017egm/KAST phase-band : -18.39B,0.33622244,0.19860157,0.15,-2.0,-18.39,B,0.91397494,0.086025074,17.208246,0.034075733
57,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,Sa,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.4401147,0.006528215,0.102,-1.8,0.0,B,0.9977128,0.0022871858,16.599741,0.034367993
58,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB4,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,0.63220304,0.19520599,0.004,-1.2,2.0,B,0.87714463,0.12285537,18.541744,0.035452668
59,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,II-flash/iPTF14flu_early/DEIMOS phase-band : u-,0.17426065,0.7006945,0.004,-1.4,u,-,0.44348016,0.55651987,16.432014,0.035877764
60,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB4,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.3380646,0.3496815,0.018,-2.0,10.22,B,0.8200583,0.17994171,19.434797,0.03592384
61,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB1,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.49993113,0.2746563,0.002,-1.6,6.0,B,0.8374216,0.16257839,18.868162,0.03670849
62,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB4,Ic/2007gr/LRIS phase-band : -6.37B,0.32529142,0.31938514,0.016,-2.0,-6.37,B,0.822106,0.17789397,20.073246,0.036831643
63,T2m3ws-20210915.185046-0379.p12_SN_binned.txt,SB3,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.36488762,0.28319123,0.014,-2.0,-10.66,B,0.8589934,0.14100659,20.267591,0.037256602
