# Observed by B. E. Tucker
# Reduced by C. Lidman
# On 26/10/2021, 05:26:29
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3502.32	3.8170e+00	5.3446e+00
3503.10	1.7459e+01	5.3364e+00
3503.87	1.9610e+01	5.3191e+00
3504.65	1.5461e+01	5.2909e+00
3505.42	-7.1759e+00	5.2593e+00
3506.20	9.1676e+00	5.2301e+00
3506.97	2.3790e+00	5.2469e+00
3507.75	-1.8358e+01	5.1769e+00
3508.52	6.0691e+00	5.2041e+00
3509.29	1.0991e+01	5.1925e+00
3510.07	-3.5930e+00	5.1667e+00
3510.84	-6.9368e+00	5.1531e+00
3511.62	-3.8406e+00	5.1633e+00
3512.39	6.0095e+00	5.0923e+00
3513.17	2.9252e+00	5.0197e+00
3513.94	1.4020e+01	4.9981e+00
3514.72	-1.8934e+00	5.0447e+00
3515.49	-1.4246e+00	5.0010e+00
3516.26	-1.7226e+01	5.0063e+00
3517.04	6.1352e-01	5.0424e+00
3517.81	-5.3521e+00	5.0438e+00
3518.59	-7.6701e-01	5.0345e+00
3519.36	-1.5291e-01	5.0010e+00
3520.14	4.5789e+00	4.9736e+00
3520.91	9.7692e+00	4.9435e+00
3521.69	-1.2147e+01	4.9184e+00
3522.46	3.6118e+00	4.9182e+00
3523.24	-4.5710e+00	4.8932e+00
3524.01	1.1662e+00	4.8388e+00
3524.78	1.2178e+01	4.8407e+00
3525.56	-2.2966e+00	4.8189e+00
3526.33	8.2257e+00	4.7960e+00
3527.11	1.7179e+01	4.7894e+00
3527.88	1.5163e+01	4.8031e+00
3528.66	1.1494e+01	4.8103e+00
3529.43	-1.0370e+00	4.7798e+00
3530.21	2.1512e+01	4.7899e+00
3530.98	-1.0081e+01	4.7409e+00
3531.76	-6.3549e+00	4.7901e+00
3532.53	2.2677e+01	4.9173e+00
3533.30	1.6986e+01	4.8104e+00
3534.08	1.3276e+01	4.7835e+00
3534.85	-2.8313e+01	4.7580e+00
3535.63	-1.3793e+01	4.7083e+00
3536.40	4.2583e+00	4.7089e+00
3537.18	1.2270e+01	4.7166e+00
3537.95	-5.1675e-01	4.6445e+00
3538.73	-4.3752e+00	4.6640e+00
3539.50	1.5632e+00	4.6937e+00
3540.27	-5.2278e-01	4.6959e+00
3541.05	-4.7433e+00	4.6680e+00
3541.82	5.3386e+00	4.6460e+00
3542.60	2.0878e+01	4.6390e+00
3543.37	1.1956e+01	4.6641e+00
3544.15	6.2665e+00	4.6505e+00
3544.92	2.9838e+01	4.6143e+00
3545.70	2.6730e+01	4.5603e+00
3546.47	1.8297e+01	4.5434e+00
3547.25	2.2557e+01	4.5339e+00
3548.02	-1.3075e+01	4.5271e+00
3548.79	-1.6168e+01	4.4544e+00
3549.57	1.3367e+01	4.5147e+00
3550.34	1.2446e+01	4.5096e+00
3551.12	7.4400e+00	4.5092e+00
3551.89	-1.2528e+01	4.4804e+00
3552.67	1.3527e+00	4.4590e+00
3553.44	6.0360e+00	4.4745e+00
3554.22	8.8339e+00	4.4536e+00
3554.99	1.4064e-01	4.4397e+00
3555.77	-7.2171e+00	4.4286e+00
3556.54	1.9364e+01	4.3966e+00
3557.31	1.2720e+01	4.3785e+00
3558.09	-7.3658e+00	4.3252e+00
3558.86	1.1333e+01	4.3477e+00
